TargetFeature,colsample_bytree,gamma,max_depth,min_child_weight,n_estimators,subsample,mean_mse,mean_r2
RABGEF1_M(389) RABGEF1_M(390) RABGEF1_S(129) RABGEF1_S(132) RABGEF1_S(137) RABGEF1_S(291) RABGEF1_S(3) RABGEF1_S(302) RABGEF1_S(400) RABGEF1_S(403) RABGEF1_S(404) RABGEF1_S(607) RABGEF1_S(615) RABGEF1_S(617) RABGEF1_T(309) RABGEF1_T(606),1.0,0.5,4,1,6,1.0,0.0360217350230348,0.4792838774719352
BMAL1_S(42) BMAL1_S(43) BMAL1_T(527),1.0,0.5,4,1,8,0.8,0.0080469176745869,0.2571002464593411
TMEM11_S(13) TMEM11_S(14) TMEM11_S(17) TMEM11_S(8),1.0,0.5,4,5,8,0.8,0.0457998089567903,0.4580234454279422
AHCTF1_S(1087) AHCTF1_S(1168) AHCTF1_S(1185) AHCTF1_S(1188) AHCTF1_S(1189) AHCTF1_S(1190) AHCTF1_S(1250) AHCTF1_S(1270) AHCTF1_S(1278) AHCTF1_S(1371) AHCTF1_S(1396) AHCTF1_S(1464) AHCTF1_S(1507) AHCTF1_S(1538) AHCTF1_S(1629) AHCTF1_S(1651) AHCTF1_S(1771) AHCTF1_S(1797) AHCTF1_S(1806) AHCTF1_S(1841) AHCTF1_S(1865) AHCTF1_S(1866) AHCTF1_S(1901) AHCTF1_S(1903) AHCTF1_S(1913) AHCTF1_S(1914) AHCTF1_S(1946) AHCTF1_S(2060) AHCTF1_S(2065) AHCTF1_S(2078) AHCTF1_S(2089) AHCTF1_S(2154) AHCTF1_S(2155) AHCTF1_S(2207) AHCTF1_S(2209) AHCTF1_S(2212) AHCTF1_S(2219) AHCTF1_S(2257) AHCTF1_S(2261) AHCTF1_S(566) AHCTF1_S(995) AHCTF1_T(1208) AHCTF1_T(1229) AHCTF1_T(1361) AHCTF1_T(1832) AHCTF1_T(1843) AHCTF1_T(1868) AHCTF1_T(1917) AHCTF1_T(2048),1.0,0.5,4,1,8,1.0,0.0198904579078054,0.2967419193414899
DHX8_S(228) DHX8_S(230) DHX8_S(385) DHX8_S(395) DHX8_S(454) DHX8_S(460),1.0,0.5,4,1,8,1.0,0.0461879067290803,0.3412925072072545
MAPKAPK2_T(334) MAPKAPK2_Y(63),0.6,0.5,1,1,6,0.6,0.0113819697500045,-0.0026162968299088
SPATA6_S(203) SPATA6_S(205) SPATA6_S(251) SPATA6_S(265) SPATA6_S(278) SPATA6_S(302) SPATA6_S(311) SPATA6_S(316) SPATA6_S(325) SPATA6_S(340) SPATA6_S(358) SPATA6_S(360) SPATA6_S(406) SPATA6_S(410) SPATA6_S(424) SPATA6_S(468) SPATA6_S(473) SPATA6_Y(422),1.0,0.5,2,1,8,0.8,0.0085879492718438,0.4130106560353684
RASEF_S(315) RASEF_S(334) RASEF_S(377) RASEF_S(393) RASEF_Y(311),1.0,0.5,4,5,8,1.0,0.031730800129788,0.4414557035950924
PLEKHN1_S(23) PLEKHN1_S(35) PLEKHN1_S(493) PLEKHN1_S(559),1.0,0.5,2,1,8,1.0,0.0118831107727364,0.3736837118647599
FBXL2_T(404),1.0,0.5,2,5,8,0.8,0.0123570777541191,0.3519132311624964
TAF9_S(147) TAF9_S(149) TAF9_S(152) TAF9_S(181) TAF9_S(194) TAF9_S(196) TAF9_S(3) TAF9_S(8) TAF9_T(102) TAF9_T(159) TAF9_T(164) TAF9_T(178) TAF9_T(183) TAF9_T(193),1.0,0.5,3,1,8,1.0,0.0298182271813419,0.2329302904400342
KLF3_S(100) KLF3_S(101) KLF3_S(243) KLF3_S(250) KLF3_S(70) KLF3_S(71) KLF3_S(89) KLF3_S(92) KLF3_S(99) KLF3_Y(38),1.0,0.5,4,5,6,1.0,0.0593204185602927,0.3818577769778356
RYR1_S(1) RYR1_S(1084) RYR1_S(2) RYR1_S(2753) RYR1_S(2843) RYR1_S(3) RYR1_S(3566) RYR1_S(4) RYR1_S(5) RYR1_S(6) RYR1_S(7) RYR1_S(8) RYR1_T(1360) RYR1_T(4518) RYR1_T(7) RYR1_Y(1) RYR1_Y(2849) RYR1_Y(3),0.6,0.5,4,1,8,1.0,0.0225144144323529,0.1232726853197662
TRMT13_S(397) TRMT13_T(6),1.0,0.5,1,1,8,1.0,0.0180801506313689,0.1113558025397688
MYO9A_S(1219) MYO9A_S(1223) MYO9A_S(1240) MYO9A_S(1258) MYO9A_S(1299) MYO9A_S(1349) MYO9A_S(1358) MYO9A_S(1446) MYO9A_S(1497) MYO9A_S(1683) MYO9A_S(2464) MYO9A_S(6) MYO9A_S(812) MYO9A_S(994),0.8,0.5,4,5,8,1.0,0.0285709913953861,0.3915359968540358
AMBRA1_S(1204) AMBRA1_S(52) AMBRA1_S(639),0.8,0.5,4,1,6,1.0,0.0302419742765401,0.2726420224495338
EPS8_S(241) EPS8_S(625) EPS8_S(663) EPS8_S(666) EPS8_T(657) EPS8_Y(597) EPS8_Y(602),1.0,0.5,4,5,8,0.8,0.0225748360818109,0.0182776196635457
ZNF24_S(10) ZNF24_S(132) ZNF24_S(142) ZNF24_S(2) ZNF24_S(274) ZNF24_S(292) ZNF24_S(5) ZNF24_T(330),1.0,0.5,2,1,8,0.8,0.0139685297467197,0.0137903937720492
DCP1B_S(181) DCP1B_S(273) DCP1B_S(496) DCP1B_T(363) DCP1B_T(504),0.6,0.5,1,1,8,0.6,0.0059259382521997,-0.0005599304386629
MYL3_S(179) MYL3_S(40) MYL3_T(106) MYL3_T(159),1.0,0.5,3,1,6,1.0,0.02805234157982,0.7494002610130559
NFKBIB_S(183) NFKBIB_T(175) NFKBIB_Y(161) NFKBIB_Y(180),1.0,0.5,4,1,8,1.0,0.0130619576205508,0.1712293545623455
ZNF142_S(1331) ZNF142_S(154) ZNF142_S(904),1.0,0.5,2,1,8,0.8,0.0134768141272177,0.3159612152055075
ACTR8_S(333) ACTR8_S(412) ACTR8_S(562),1.0,0.5,4,1,8,1.0,0.0200060507051502,0.2995107333812934
MORC2_M(891) MORC2_S(5) MORC2_S(553) MORC2_S(615) MORC2_S(663) MORC2_S(668) MORC2_S(677) MORC2_S(681) MORC2_S(696) MORC2_S(703) MORC2_S(705) MORC2_S(711) MORC2_S(715) MORC2_S(717) MORC2_S(721) MORC2_S(725) MORC2_S(728) MORC2_S(730) MORC2_S(735) MORC2_S(738) MORC2_S(739) MORC2_S(743) MORC2_S(777) MORC2_S(779) MORC2_S(785) MORC2_S(856) MORC2_S(891) MORC2_T(1016) MORC2_T(582) MORC2_T(671) MORC2_T(717) MORC2_T(723) MORC2_T(728) MORC2_T(733) MORC2_T(836) MORC2_T(91),1.0,0.5,4,5,8,1.0,0.0443402829903629,0.6004995684330009
FBXO38_S(623) FBXO38_S(737) FBXO38_S(792),1.0,0.5,3,1,4,0.8,0.0082525687002246,0.0378102672173705
AFAP1_C(264) AFAP1_C(265) AFAP1_C(686) AFAP1_C(687) AFAP1_C(689) AFAP1_S(2) AFAP1_S(245) AFAP1_S(265) AFAP1_S(277) AFAP1_S(282) AFAP1_S(283) AFAP1_S(296) AFAP1_S(342) AFAP1_S(343) AFAP1_S(545) AFAP1_S(548) AFAP1_S(632) AFAP1_S(660) AFAP1_S(661) AFAP1_S(664) AFAP1_S(665) AFAP1_S(668) AFAP1_S(679) AFAP1_S(683) AFAP1_S(684) AFAP1_S(711) AFAP1_S(713) AFAP1_S(748) AFAP1_S(749) AFAP1_S(752) AFAP1_S(795) AFAP1_T(296) AFAP1_T(350) AFAP1_T(546),0.8,0.5,4,1,8,1.0,0.047173078541059,0.5181405236696144
SSB_S(225) SSB_S(3) SSB_S(5) SSB_S(92) SSB_S(94) SSB_T(178) SSB_T(362) SSB_T(379) SSB_T(389),0.6,0.5,4,1,8,1.0,0.0392942731618646,0.1732750018986017
NDEL1_S(242) NDEL1_S(306) NDEL1_S(344) NDEL1_T(200),1.0,0.5,3,1,4,0.6,0.0101034951407172,0.3109318794100392
CLK3_S(157) CLK3_S(165) CLK3_S(180) CLK3_S(226) CLK3_S(25) CLK3_S(27) CLK3_S(280) CLK3_S(281) CLK3_S(283) CLK3_S(294) CLK3_S(67) CLK3_S(78) CLK3_Y(155),1.0,0.5,2,1,4,1.0,0.0225293647829188,0.1733255642805073
MYH4_S(7) MYH4_S(752) MYH4_T(10) MYH4_T(2) MYH4_T(4) MYH4_T(71) MYH4_Y(760),1.0,0.5,3,5,6,1.0,0.0168969829664076,0.1260892709612577
RAP1GAP_S(161) RAP1GAP_S(472) RAP1GAP_S(499) RAP1GAP_S(559) RAP1GAP_S(605) RAP1GAP_S(606) RAP1GAP_T(268) RAP1GAP_T(586) RAP1GAP_T(603),1.0,0.5,1,1,8,1.0,0.0105003261280091,0.1344304506937029
PALM3_S(124) PALM3_S(126) PALM3_S(140) PALM3_S(143) PALM3_S(155) PALM3_S(171) PALM3_S(189) PALM3_S(260) PALM3_S(294) PALM3_S(302) PALM3_S(303) PALM3_S(325) PALM3_S(375) PALM3_S(401) PALM3_S(420) PALM3_S(436) PALM3_S(439) PALM3_S(544) PALM3_S(550) PALM3_S(660) PALM3_S(72) PALM3_T(141) PALM3_T(151) PALM3_T(301),1.0,0.5,4,1,6,1.0,0.0441299028883083,0.3578229225004722
CTNND1_M(174) CTNND1_M(177) CTNND1_M(59) CTNND1_M(61) CTNND1_S(129) CTNND1_S(15) CTNND1_S(151) CTNND1_S(167) CTNND1_S(168) CTNND1_S(169) CTNND1_S(171) CTNND1_S(2) CTNND1_S(215) CTNND1_S(225) CTNND1_S(230) CTNND1_S(232) CTNND1_S(240) CTNND1_S(244) CTNND1_S(245) CTNND1_S(248) CTNND1_S(251) CTNND1_S(252) CTNND1_S(264) CTNND1_S(268) CTNND1_S(269) CTNND1_S(288) CTNND1_S(289) CTNND1_S(298) CTNND1_S(299) CTNND1_S(300) CTNND1_S(320) CTNND1_S(324) CTNND1_S(344) CTNND1_S(346) CTNND1_S(349) CTNND1_S(352) CTNND1_S(47) CTNND1_S(5) CTNND1_S(55) CTNND1_S(59) CTNND1_S(713) CTNND1_S(740) CTNND1_S(81) CTNND1_S(841) CTNND1_S(845) CTNND1_S(846) CTNND1_S(847) CTNND1_S(855) CTNND1_S(857) CTNND1_S(858) CTNND1_S(859) CTNND1_S(861) CTNND1_S(864) CTNND1_S(868) CTNND1_S(879) CTNND1_S(889) CTNND1_S(893) CTNND1_S(895) CTNND1_S(899) CTNND1_S(914) CTNND1_S(920) CTNND1_S(926) CTNND1_T(177) CTNND1_T(191) CTNND1_T(201) CTNND1_T(304) CTNND1_T(306) CTNND1_T(307) CTNND1_T(308) CTNND1_T(310) CTNND1_T(59) CTNND1_T(599) CTNND1_T(61) CTNND1_T(611) CTNND1_T(618) CTNND1_T(637) CTNND1_T(643) CTNND1_T(858) CTNND1_T(869) CTNND1_T(897) CTNND1_T(900) CTNND1_T(906) CTNND1_T(916) CTNND1_T(98) CTNND1_Y(174) CTNND1_Y(193) CTNND1_Y(213) CTNND1_Y(217) CTNND1_Y(221) CTNND1_Y(228) CTNND1_Y(241) CTNND1_Y(257) CTNND1_Y(280) CTNND1_Y(296) CTNND1_Y(298) CTNND1_Y(324) CTNND1_Y(859) CTNND1_Y(865) CTNND1_Y(898) CTNND1_Y(904) CTNND1_Y(96),1.0,0.5,4,1,8,1.0,0.0406360690522733,0.709588231007129
NHSL2_S(1034) NHSL2_S(1072) NHSL2_S(1194) NHSL2_S(1214) NHSL2_S(128) NHSL2_S(132) NHSL2_S(134) NHSL2_S(210) NHSL2_S(3) NHSL2_S(339) NHSL2_S(342) NHSL2_S(349) NHSL2_S(435) NHSL2_S(469) NHSL2_S(471) NHSL2_S(473) NHSL2_S(481) NHSL2_S(498) NHSL2_S(500) NHSL2_S(558) NHSL2_S(759) NHSL2_S(798) NHSL2_S(835) NHSL2_S(839) NHSL2_S(939) NHSL2_T(137) NHSL2_T(686) NHSL2_T(758),0.8,0.5,4,1,6,1.0,0.0518771140826398,0.2562391481261285
UBAP2L_S(16) UBAP2L_S(360) UBAP2L_S(412) UBAP2L_S(419) UBAP2L_S(43) UBAP2L_S(607) UBAP2L_S(9) UBAP2L_S(95) UBAP2L_T(357) UBAP2L_T(844) UBAP2L_T(847) UBAP2L_T(852),0.6,0.5,2,1,8,1.0,0.0063650309855181,0.140999347584171
NFAT5_S(163) NFAT5_S(190) NFAT5_S(220) NFAT5_S(229) NFAT5_S(557) NFAT5_S(560) NFAT5_S(561) NFAT5_S(566) NFAT5_S(663) NFAT5_S(69) NFAT5_T(153) NFAT5_T(532) NFAT5_T(59) NFAT5_Y(143) NFAT5_Y(28),0.8,0.5,3,1,8,1.0,0.0276884776876428,0.4089117180524869
ZNF524_M(11) ZNF524_S(5) ZNF524_T(3),1.0,0.5,2,1,8,0.8,0.0164805089535835,0.3091768036594117
RANBP9_S(126) RANBP9_S(467) RANBP9_S(477) RANBP9_S(483) RANBP9_S(487) RANBP9_S(489) RANBP9_Y(474),0.8,0.5,4,5,8,0.8,0.0277716722150269,0.4607216679372065
PSMA2_S(14) PSMA2_S(61) PSMA2_S(9) PSMA2_T(222) PSMA2_Y(4) PSMA2_Y(57) PSMA2_Y(76),1.0,0.5,4,1,8,0.8,0.0385607259052873,0.1717016063447372
MYBPC1_S(15) MYBPC1_S(16) MYBPC1_S(357) MYBPC1_S(391) MYBPC1_S(447) MYBPC1_S(575) MYBPC1_S(602) MYBPC1_S(79) MYBPC1_S(897) MYBPC1_S(9) MYBPC1_T(17) MYBPC1_T(19) MYBPC1_T(321) MYBPC1_T(345) MYBPC1_T(358) MYBPC1_T(4) MYBPC1_T(442) MYBPC1_T(468) MYBPC1_T(5) MYBPC1_T(6) MYBPC1_T(7) MYBPC1_T(8) MYBPC1_T(803) MYBPC1_T(899) MYBPC1_T(971) MYBPC1_Y(379),0.6,0.5,1,1,8,0.8,0.0157111811667578,-0.0125763553624151
FAM193A_S(1129) FAM193A_S(1144) FAM193A_S(1249) FAM193A_S(287) FAM193A_S(293) FAM193A_S(302) FAM193A_S(383) FAM193A_S(393) FAM193A_S(415) FAM193A_S(584) FAM193A_S(642) FAM193A_S(677) FAM193A_S(998) FAM193A_T(1128) FAM193A_T(292),0.6,0.5,4,1,8,1.0,0.0367337794771853,0.5282157000289355
MIS18BP1_C(1042) MIS18BP1_S(1004) MIS18BP1_S(1008) MIS18BP1_S(1018) MIS18BP1_S(1035) MIS18BP1_S(1042) MIS18BP1_S(1048) MIS18BP1_S(105) MIS18BP1_S(1093) MIS18BP1_S(110) MIS18BP1_S(1104) MIS18BP1_S(1116) MIS18BP1_S(1129) MIS18BP1_S(1131) MIS18BP1_S(132) MIS18BP1_S(135) MIS18BP1_S(171) MIS18BP1_S(172) MIS18BP1_S(175) MIS18BP1_S(178) MIS18BP1_S(19) MIS18BP1_S(192) MIS18BP1_S(253) MIS18BP1_S(256) MIS18BP1_S(275) MIS18BP1_S(299) MIS18BP1_S(335) MIS18BP1_S(365) MIS18BP1_S(4) MIS18BP1_S(537) MIS18BP1_S(541) MIS18BP1_S(634) MIS18BP1_S(671) MIS18BP1_S(690) MIS18BP1_S(693) MIS18BP1_S(695) MIS18BP1_S(729) MIS18BP1_S(739) MIS18BP1_S(761) MIS18BP1_S(772) MIS18BP1_S(773) MIS18BP1_S(776) MIS18BP1_S(824) MIS18BP1_S(860) MIS18BP1_S(894) MIS18BP1_S(9) MIS18BP1_S(914) MIS18BP1_S(927) MIS18BP1_S(991) MIS18BP1_S(993) MIS18BP1_T(1024) MIS18BP1_T(1035) MIS18BP1_T(1087) MIS18BP1_T(1089) MIS18BP1_T(1098) MIS18BP1_T(147) MIS18BP1_T(149) MIS18BP1_T(161) MIS18BP1_T(218) MIS18BP1_T(4) MIS18BP1_T(523) MIS18BP1_T(647) MIS18BP1_T(653) MIS18BP1_T(698) MIS18BP1_T(702) MIS18BP1_T(821) MIS18BP1_T(992) MIS18BP1_T(993),0.8,0.5,4,5,8,1.0,0.0501912705571698,0.2995930626632687
BOP1_S(126) BOP1_S(127) BOP1_S(323) BOP1_T(108),1.0,0.5,3,1,4,0.8,0.0252161412636041,0.1494099235106434
ARHGAP19_S(386) ARHGAP19_S(420) ARHGAP19_S(424) ARHGAP19_S(470) ARHGAP19_S(56) ARHGAP19_T(22) ARHGAP19_T(3) ARHGAP19_T(404) ARHGAP19_T(446) ARHGAP19_T(476) ARHGAP19_T(64),1.0,0.5,2,1,4,1.0,0.018755427350127,0.3146006699559163
MCM10_S(150) MCM10_S(155) MCM10_S(434) MCM10_S(643) MCM10_S(823) MCM10_S(93),0.6,0.5,1,1,2,0.8,0.014317994962553,-0.0107347372075159
TBCB_S(112) TBCB_S(123) TBCB_S(31) TBCB_S(40) TBCB_T(120),0.8,0.5,3,1,8,1.0,0.0247308840802899,0.0289382231578249
NKRF_S(35) NKRF_S(429) NKRF_S(572) NKRF_S(587) NKRF_S(616) NKRF_S(625) NKRF_S(65) NKRF_S(67) NKRF_Y(682),0.8,0.5,3,1,8,1.0,0.0188700625296078,0.1223093460916423
PRKCH_S(165) PRKCH_S(243) PRKCH_S(304) PRKCH_S(514) PRKCH_S(672) PRKCH_S(675) PRKCH_S(678) PRKCH_T(166),0.6,0.5,3,1,8,0.8,0.0190254312320755,0.2604469403086265
PNMA5_S(122) PNMA5_S(144) PNMA5_S(252) PNMA5_S(372) PNMA5_S(378),0.6,0.5,1,1,8,0.6,0.0107022202713767,-0.011345335154091
IKZF1_S(397) IKZF1_S(439) IKZF1_T(398),0.6,0.5,1,1,2,0.6,0.0016623490338808,-0.001022969201379
CTR9_S(1020) CTR9_S(1021) CTR9_S(1037) CTR9_S(1041) CTR9_S(1043) CTR9_S(1059) CTR9_S(1066) CTR9_S(1068) CTR9_S(1072) CTR9_S(1081) CTR9_S(1085) CTR9_S(1087) CTR9_S(1091) CTR9_S(1097) CTR9_S(1099) CTR9_S(1102) CTR9_S(1109) CTR9_S(1130) CTR9_S(159) CTR9_S(932) CTR9_S(965) CTR9_T(912) CTR9_T(913),0.8,0.5,4,1,8,1.0,0.036135987484447,0.2627867483946708
CROCC_S(1203) CROCC_S(1224) CROCC_S(1305) CROCC_S(1451) CROCC_S(1460) CROCC_S(1900) CROCC_S(2003) CROCC_S(2004) CROCC_S(462) CROCC_S(483) CROCC_S(494) CROCC_S(512) CROCC_S(754) CROCC_S(963) CROCC_T(492),0.6,0.5,3,1,6,0.8,0.0400481799630316,0.1867389137842989
API5_S(10) API5_S(462) API5_S(470) API5_S(9) API5_T(399) API5_T(461),0.6,0.5,1,1,6,0.6,0.0097096319890143,-0.0010591742945941
ERCC5_S(1032) ERCC5_S(12) ERCC5_S(13) ERCC5_S(333) ERCC5_S(357) ERCC5_S(358) ERCC5_S(394) ERCC5_S(555) ERCC5_S(724) ERCC5_S(751) ERCC5_S(788) ERCC5_S(838) ERCC5_T(5),0.6,0.5,1,1,8,0.6,0.013471600984188,-0.0038752403593885
MAGEB2_S(105) MAGEB2_S(191) MAGEB2_S(77) MAGEB2_T(67),0.8,0.5,4,1,8,0.8,0.0183032676883948,0.4042875080571967
PPP1R1B_S(102) PPP1R1B_S(45) PPP1R1B_S(46) PPP1R1B_S(66) PPP1R1B_S(99) PPP1R1B_T(75),0.6,0.5,1,1,6,0.6,0.0138066833721842,-0.0031252798980706
RABGEF1_S(124) RABGEF1_S(145) RABGEF1_S(310) RABGEF1_S(390),1.0,0.5,4,1,8,1.0,0.0525167838013643,0.4426055620627999
YES1_S(16) YES1_S(26) YES1_S(40) YES1_T(21) YES1_T(42) YES1_T(45) YES1_Y(32) YES1_Y(336) YES1_Y(345) YES1_Y(42),0.8,0.5,3,1,8,1.0,0.0182485278251335,0.2448092431340357
SEC61B_S(1) SEC61B_S(13) SEC61B_S(14) SEC61B_S(17) SEC61B_S(19) SEC61B_S(25) SEC61B_S(29) SEC61B_S(4) SEC61B_S(43) SEC61B_S(49) SEC61B_S(63) SEC61B_S(7) SEC61B_T(30) SEC61B_T(5) SEC61B_T(9),0.8,0.5,4,1,8,1.0,0.0608464144366919,0.3148126513773378
SMARCE1_S(136) SMARCE1_S(244) SMARCE1_S(265) SMARCE1_S(314) SMARCE1_S(317) SMARCE1_S(353),0.8,0.5,3,1,8,0.8,0.020184839404786,0.2851973554888319
BOD1L1_C(1989) BOD1L1_M(2203) BOD1L1_S(1017) BOD1L1_S(1079) BOD1L1_S(1145) BOD1L1_S(1313) BOD1L1_S(1615) BOD1L1_S(1701) BOD1L1_S(1703) BOD1L1_S(1710) BOD1L1_S(1989) BOD1L1_S(2490) BOD1L1_S(2501) BOD1L1_S(2753) BOD1L1_S(2843) BOD1L1_S(2862) BOD1L1_S(2953) BOD1L1_S(2975) BOD1L1_S(480) BOD1L1_S(482) BOD1L1_S(484) BOD1L1_S(637) BOD1L1_S(648) BOD1L1_S(659) BOD1L1_S(800) BOD1L1_S(832) BOD1L1_S(902) BOD1L1_S(983) BOD1L1_T(1096) BOD1L1_T(1529) BOD1L1_T(2480) BOD1L1_T(2964) BOD1L1_Y(2777),1.0,0.5,4,1,8,1.0,0.0375756913079429,0.3723288470954785
S1PR4_S(346) S1PR4_S(379) S1PR4_S(383),1.0,0.5,3,1,6,0.6,0.0090550365765522,0.131224015627801
PSD3_S(1009) PSD3_S(1010) PSD3_S(1014) PSD3_S(337) PSD3_S(339) PSD3_S(380) PSD3_S(387) PSD3_S(770) PSD3_T(1023) PSD3_T(1039) PSD3_T(1040) PSD3_T(771),0.8,0.5,2,1,8,0.8,0.016447138158099,0.151332956181555
CAPN3_S(1) CAPN3_S(630) CAPN3_S(637) CAPN3_S(638) CAPN3_S(7) CAPN3_S(8),1.0,0.5,2,1,8,0.6,0.0096296881911072,0.2018355424304682
C5orf22_S(176) C5orf22_S(197) C5orf22_S(198) C5orf22_T(190),1.0,0.5,1,1,6,0.8,0.0124909661130443,0.0221777159170647
KANSL1_S(1038) KANSL1_S(1074) KANSL1_S(117) KANSL1_S(792) KANSL1_S(897) KANSL1_S(901) KANSL1_S(975) KANSL1_S(990) KANSL1_S(994) KANSL1_T(1003) KANSL1_Y(461),0.8,0.5,3,1,8,0.8,0.0157614107526414,0.1361458195887848
CAAP1_S(167) CAAP1_S(203) CAAP1_S(205) CAAP1_S(301) CAAP1_S(311) CAAP1_S(312) CAAP1_S(332) CAAP1_S(6) CAAP1_S(7) CAAP1_S(89) CAAP1_S(92) CAAP1_S(93) CAAP1_S(94) CAAP1_S(96) CAAP1_T(90),1.0,0.5,4,1,8,1.0,0.0501652202466278,0.3388614554442198
UGDH_S(275) UGDH_S(476) UGDH_T(185) UGDH_T(91),1.0,0.5,4,1,8,0.8,0.0316518540351961,0.1898971434449627
HAS2_T(77),0.6,0.5,1,1,6,0.8,0.0125458887744011,-0.0129356831654519
NOL8_C(365) NOL8_C(370) NOL8_S(1031) NOL8_S(1036) NOL8_S(1061) NOL8_S(1082) NOL8_S(1083) NOL8_S(1084) NOL8_S(1096) NOL8_S(1099) NOL8_S(1104) NOL8_S(200) NOL8_S(266) NOL8_S(267) NOL8_S(268) NOL8_S(296) NOL8_S(297) NOL8_S(298) NOL8_S(310) NOL8_S(329) NOL8_S(331) NOL8_S(359) NOL8_S(364) NOL8_S(365) NOL8_S(378) NOL8_S(421) NOL8_S(432) NOL8_S(508) NOL8_S(617) NOL8_S(651) NOL8_S(656) NOL8_S(657) NOL8_S(660) NOL8_S(662) NOL8_S(673) NOL8_S(723) NOL8_S(764) NOL8_S(822) NOL8_S(837) NOL8_S(838) NOL8_S(843) NOL8_S(845) NOL8_S(852) NOL8_S(890) NOL8_T(1084) NOL8_T(195) NOL8_T(313) NOL8_T(381) NOL8_T(628) NOL8_T(762) NOL8_T(820) NOL8_T(850) NOL8_T(888),1.0,0.5,4,1,8,1.0,0.0410491715393827,0.605221096184865
CDS2_S(23) CDS2_S(37) CDS2_T(51),1.0,0.5,3,1,8,1.0,0.0233390095094929,0.2782505761868357
CDK12_S(1226) CDK12_S(1232) CDK12_S(153) CDK12_S(211) CDK12_S(261) CDK12_S(290) CDK12_S(315) CDK12_S(349) CDK12_S(357) CDK12_S(359) CDK12_S(614) CDK12_S(680) CDK12_S(684) CDK12_T(11) CDK12_T(255) CDK12_T(57) CDK12_T(65) CDK12_Y(319),1.0,0.5,3,1,2,1.0,0.0123703014932027,0.1289561323051063
TCEAL4_S(102) TCEAL4_S(13) TCEAL4_S(245) TCEAL4_S(251),1.0,0.5,4,1,6,0.8,0.0276537517739916,0.2362380258794719
ZNF219_S(16) ZNF219_S(698) ZNF219_S(9) ZNF219_T(257),1.0,0.5,4,1,8,1.0,0.0352256921937359,0.2533618233442475
OTUD4_S(202) OTUD4_S(204) OTUD4_S(333) OTUD4_S(495) OTUD4_S(900) OTUD4_S(987) OTUD4_T(414) OTUD4_Y(284) OTUD4_Y(460),0.6,0.5,2,1,2,1.0,0.0042867514919276,0.1459026785608277
DIP2C_S(593) DIP2C_S(70) DIP2C_S(89) DIP2C_T(157) DIP2C_T(245) DIP2C_T(264) DIP2C_T(40) DIP2C_T(5) DIP2C_T(62),1.0,0.5,4,1,6,0.8,0.0417217271453283,0.0364673026978382
TAF1D_C(40) TAF1D_S(138) TAF1D_S(204) TAF1D_S(206) TAF1D_S(23) TAF1D_S(234) TAF1D_S(33),0.8,0.5,4,1,8,1.0,0.0312267101616191,0.2558146215078512
TMBIM1_S(2) TMBIM1_S(78) TMBIM1_S(81),1.0,0.5,2,1,8,0.6,0.0234622603510908,0.1505202605497708
SRGAP2B_S(206) SRGAP2B_S(426) SRGAP2B_T(203),0.6,0.5,1,1,8,0.8,0.0142254027610583,-0.0018709922949678
WIPF1_S(142) WIPF1_S(154) WIPF1_S(203) WIPF1_S(340) WIPF1_S(342) WIPF1_S(409) WIPF1_S(484) WIPF1_T(255) WIPF1_T(345),0.8,0.5,4,1,8,1.0,0.024884904622055,0.2954710267585684
PACSIN3_S(10) PACSIN3_S(178) PACSIN3_S(181) PACSIN3_S(22) PACSIN3_S(276) PACSIN3_S(315) PACSIN3_S(318) PACSIN3_S(319) PACSIN3_S(327) PACSIN3_S(332) PACSIN3_S(341) PACSIN3_S(344) PACSIN3_S(354) PACSIN3_S(355) PACSIN3_S(358) PACSIN3_S(383) PACSIN3_S(4) PACSIN3_T(18) PACSIN3_T(324) PACSIN3_T(325) PACSIN3_T(331) PACSIN3_T(347) PACSIN3_T(76),0.6,0.5,4,1,8,1.0,0.0533344056964313,0.3027120675798341
NEK4_C(677) NEK4_S(266) NEK4_S(288) NEK4_S(340) NEK4_S(372) NEK4_S(395) NEK4_S(461) NEK4_S(474) NEK4_S(484) NEK4_S(563) NEK4_S(572) NEK4_S(588) NEK4_S(639) NEK4_S(661) NEK4_S(662) NEK4_S(677),1.0,0.5,4,1,8,1.0,0.0322245149179062,0.4156053629540489
ACBD5_S(144) ACBD5_S(183) ACBD5_S(185) ACBD5_S(189) ACBD5_S(191) ACBD5_S(215) ACBD5_S(253) ACBD5_S(261) ACBD5_S(300) ACBD5_S(434) ACBD5_T(282),1.0,0.5,4,1,8,0.8,0.0249124409514419,0.0553307769991564
GOPC_S(151) GOPC_S(268) GOPC_S(280) GOPC_S(439) GOPC_S(86) GOPC_Y(386) GOPC_Y(449) GOPC_Y(457),0.6,0.5,1,1,2,0.6,0.0128169950376398,-0.0080994991097643
KAT8_S(348) KAT8_S(42) KAT8_T(45),1.0,0.5,4,1,8,1.0,0.023504222333524,0.2357653460644818
TRPV2_S(751) TRPV2_T(2),0.8,0.5,2,1,6,0.8,0.0119375111859356,-0.0032574181653626
ARGLU1_S(266) ARGLU1_S(72) ARGLU1_S(92),1.0,0.5,3,1,8,1.0,0.0091483753584647,0.0840552365193964
