TargetFeature,colsample_bytree,gamma,max_depth,min_child_weight,n_estimators,subsample,mean_mse,mean_r2
CRIP2_S(104) CRIP2_S(111) CRIP2_S(114) CRIP2_S(115) CRIP2_S(195) CRIP2_S(74) CRIP2_T(125) CRIP2_T(161) CRIP2_T(40) CRIP2_Y(58) CRIP2_Y(75),1.0,0.5,4,1,8,0.8,0.0298035327100798,0.2782100348923862
CRIM1_S(1002) CRIM1_S(1016) CRIM1_S(991) CRIM1_T(1035) CRIM1_Y(1019) CRIM1_Y(1033) CRIM1_Y(630),0.8,0.5,4,1,8,1.0,0.0262112296139353,0.4051309678774323
ZCRB1_S(155) ZCRB1_S(210),0.6,0.5,4,10,6,1.0,0.0408924111543985,0.4232202706575704
AP1M1_S(158) AP1M1_T(152) AP1M1_T(154) AP1M1_T(223),1.0,0.5,4,1,8,1.0,0.0221438816697645,0.6565619859459113
WASH6P_S(325) WASH6P_S(327),0.8,0.5,3,1,8,1.0,0.014889238571276,0.4678971846235488
PELP1_C(647) PELP1_M(658) PELP1_S(1018) PELP1_S(1033) PELP1_S(1039) PELP1_S(1043) PELP1_S(1073) PELP1_S(334) PELP1_S(477) PELP1_S(481) PELP1_S(485) PELP1_S(51) PELP1_S(531) PELP1_S(622) PELP1_S(626) PELP1_S(658) PELP1_S(734) PELP1_T(1014) PELP1_T(1069) PELP1_T(1082) PELP1_T(1090) PELP1_T(1092) PELP1_T(645) PELP1_T(647) PELP1_T(731) PELP1_T(745),0.6,0.5,4,1,8,1.0,0.0453439670327471,0.4825694135864212
APC_C(2022) APC_S(10) APC_S(1038) APC_S(1063) APC_S(107) APC_S(111) APC_S(1235) APC_S(1238) APC_S(1255) APC_S(1259) APC_S(128) APC_S(130) APC_S(1343) APC_S(1344) APC_S(1346) APC_S(1356) APC_S(1364) APC_S(1371) APC_S(1385) APC_S(1567) APC_S(1673) APC_S(1774) APC_S(1861) APC_S(1863) APC_S(1864) APC_S(2) APC_S(2022) APC_S(2096) APC_S(2129) APC_S(2130) APC_S(2140) APC_S(2143) APC_S(2159) APC_S(2169) APC_S(2236) APC_S(2260) APC_S(2262) APC_S(2270) APC_S(2304) APC_S(2337) APC_S(2368) APC_S(2372) APC_S(2374) APC_S(2390) APC_S(2432) APC_S(2434) APC_S(2461) APC_S(2473) APC_S(2531) APC_S(2535) APC_S(2537) APC_S(2557) APC_S(2569) APC_S(2570) APC_S(2571) APC_S(2673) APC_S(27) APC_S(2729) APC_S(2734) APC_S(2772) APC_S(2789) APC_S(2794) APC_S(2819) APC_S(2835) APC_S(4) APC_S(744) APC_S(784) APC_S(851) APC_S(886) APC_S(908) APC_S(914) APC_S(937) APC_S(941) APC_S(960) APC_S(963) APC_S(985) APC_S(999) APC_T(1023) APC_T(1220) APC_T(1337) APC_T(1368) APC_T(1633) APC_T(1773) APC_T(1847) APC_T(2077) APC_T(2269) APC_T(2308) APC_T(2367) APC_T(2442) APC_T(2679) APC_T(2782) APC_T(3),1.0,0.5,4,1,8,1.0,0.0199633643623789,0.7336923358029731
CBL_S(15) CBL_S(17) CBL_S(22) CBL_S(439) CBL_S(452) CBL_S(483) CBL_S(526) CBL_S(575) CBL_S(619) CBL_S(642) CBL_S(668) CBL_S(669) CBL_S(833) CBL_S(900) CBL_T(568) CBL_T(615) CBL_T(906),0.6,0.5,4,1,8,1.0,0.0352399048181852,0.4234195056008525
SON_M(1076) SON_S(1026) SON_S(1450) SON_S(1461) SON_S(157) SON_S(1631) SON_S(1633) SON_S(1670) SON_S(1686) SON_S(1710) SON_S(1759) SON_S(1766) SON_S(1820) SON_S(2190) SON_T(1679) SON_T(39),1.0,0.5,3,1,8,1.0,0.0173302093310822,0.16065742498553
MARK3_M(476) MARK3_S(377) MARK3_S(378) MARK3_S(4) MARK3_S(401) MARK3_S(419) MARK3_S(42) MARK3_S(45) MARK3_S(461) MARK3_S(463) MARK3_S(464) MARK3_S(469) MARK3_S(479) MARK3_S(5) MARK3_S(583) MARK3_S(585) MARK3_S(587) MARK3_S(601) MARK3_T(2) MARK3_T(3) MARK3_T(4) MARK3_T(491) MARK3_T(507) MARK3_T(510) MARK3_T(530) MARK3_T(541) MARK3_T(591) MARK3_Y(2) MARK3_Y(418) MARK3_Y(508),1.0,0.5,4,5,8,1.0,0.0268328081202653,0.8218187496915326
SPAG1_S(347) SPAG1_S(418) SPAG1_S(423) SPAG1_S(791),0.8,0.5,4,1,8,1.0,0.0491829806299959,0.2895947667818243
ANKRD11_C(1847) ANKRD11_C(1878) ANKRD11_S(1123) ANKRD11_S(1265) ANKRD11_S(1279) ANKRD11_S(1296) ANKRD11_S(1307) ANKRD11_S(1354) ANKRD11_S(1389) ANKRD11_S(1509) ANKRD11_S(153) ANKRD11_S(1582) ANKRD11_S(1615) ANKRD11_S(1692) ANKRD11_S(1789) ANKRD11_S(1792) ANKRD11_S(1847) ANKRD11_S(1852) ANKRD11_S(1859) ANKRD11_S(1878) ANKRD11_S(1983) ANKRD11_S(1990) ANKRD11_S(2021) ANKRD11_S(2374) ANKRD11_S(379) ANKRD11_S(408) ANKRD11_S(411) ANKRD11_S(429) ANKRD11_S(505) ANKRD11_S(607) ANKRD11_S(609) ANKRD11_S(613) ANKRD11_S(649) ANKRD11_S(73) ANKRD11_S(830) ANKRD11_S(832) ANKRD11_S(834) ANKRD11_S(989) ANKRD11_T(1120) ANKRD11_T(150) ANKRD11_T(157) ANKRD11_T(1798) ANKRD11_T(278) ANKRD11_T(410) ANKRD11_T(829) ANKRD11_Y(1855),0.8,0.5,4,1,8,1.0,0.0326991701178919,0.6973394800522249
MTX3_S(15) MTX3_S(188) MTX3_S(223) MTX3_S(244) MTX3_S(249) MTX3_S(250) MTX3_S(284) MTX3_S(296) MTX3_S(298) MTX3_S(306) MTX3_S(311) MTX3_S(8) MTX3_T(237) MTX3_T(298),0.6,0.5,4,1,8,1.0,0.0299151011398239,0.672433615891344
TCF12_S(116) TCF12_S(193) TCF12_S(276) TCF12_S(281) TCF12_S(283) TCF12_S(332) TCF12_S(333) TCF12_S(386) TCF12_S(534) TCF12_S(535) TCF12_S(540) TCF12_S(559) TCF12_S(69) TCF12_S(79) TCF12_S(98) TCF12_T(285) TCF12_Y(277) TCF12_Y(70),0.8,0.5,4,1,8,1.0,0.0249357846419329,0.7910919724380633
ARID1B_S(1240) ARID1B_S(1608) ARID1B_S(1612) ARID1B_S(1749) ARID1B_S(502) ARID1B_S(632) ARID1B_S(662) ARID1B_S(805) ARID1B_T(1242),0.6,0.5,4,10,8,1.0,0.0193695380210472,0.3466833264183862
PLIN3_S(126) PLIN3_S(130) PLIN3_S(179) PLIN3_S(184) PLIN3_S(196) PLIN3_S(2) PLIN3_S(241) PLIN3_S(31) PLIN3_S(36) PLIN3_S(91) PLIN3_Y(95),1.0,0.5,4,1,8,1.0,0.0319356104847439,0.6103715938572016
PACS2_S(262) PACS2_S(265) PACS2_S(315) PACS2_S(341) PACS2_S(349) PACS2_S(366) PACS2_S(390) PACS2_S(453) PACS2_T(258),1.0,0.5,4,10,8,1.0,0.0219632474221102,0.6721955640737818
DEPTOR_S(134) DEPTOR_S(136) DEPTOR_S(143) DEPTOR_S(157) DEPTOR_S(159) DEPTOR_S(164) DEPTOR_S(234) DEPTOR_S(235) DEPTOR_S(237) DEPTOR_S(244) DEPTOR_S(257) DEPTOR_S(260) DEPTOR_S(263) DEPTOR_S(265) DEPTOR_S(3) DEPTOR_S(8) DEPTOR_T(140) DEPTOR_T(241) DEPTOR_T(321),0.8,0.5,4,1,8,1.0,0.0373326980972615,0.4368056369734402
PRR14L_C(1029) PRR14L_S(1029) PRR14L_S(136) PRR14L_S(1485) PRR14L_S(437),1.0,0.5,4,1,8,1.0,0.0265503965169363,0.6426703643832827
PRR11_S(169) PRR11_S(242) PRR11_S(252) PRR11_S(291) PRR11_S(30) PRR11_S(306) PRR11_S(307) PRR11_S(344) PRR11_S(352) PRR11_S(354) PRR11_S(355) PRR11_S(47) PRR11_S(48) PRR11_T(280) PRR11_T(287) PRR11_T(311) PRR11_T(326) PRR11_T(33) PRR11_T(346) PRR11_T(353),1.0,0.5,4,5,8,1.0,0.0445510345433421,0.4224206041410923
PEAR1_S(1009) PEAR1_S(1029) PEAR1_S(953) PEAR1_S(983) PEAR1_Y(1007),1.0,0.5,4,1,4,1.0,0.0421834854559305,0.2325056809264523
ZC3H4_S(1114) ZC3H4_T(1265) ZC3H4_Y(169),1.0,0.5,4,5,8,1.0,0.0607398067949246,0.5934843682806678
CCAR1_S(1078) CCAR1_S(214) CCAR1_S(626) CCAR1_S(682) CCAR1_S(697) CCAR1_S(832) CCAR1_S(994) CCAR1_T(612) CCAR1_T(623) CCAR1_T(627) CCAR1_T(846) CCAR1_Y(870),0.8,0.5,4,5,8,1.0,0.0234117011638624,0.532291838412043
TPD52L2_M(12) TPD52L2_M(23) TPD52L2_S(1) TPD52L2_S(12) TPD52L2_S(141) TPD52L2_S(146) TPD52L2_S(166) TPD52L2_S(172) TPD52L2_S(175) TPD52L2_S(181) TPD52L2_S(19) TPD52L2_S(22) TPD52L2_T(153) TPD52L2_T(163) TPD52L2_T(35) TPD52L2_Y(106),0.8,0.5,4,1,8,1.0,0.0404923650469253,0.7337329337746507
GNG5_S(2) GNG5_S(5),0.8,0.5,4,5,4,1.0,0.0322653833292046,0.1790506061978146
TRIP10_S(235) TRIP10_S(25) TRIP10_S(298) TRIP10_S(304) TRIP10_S(335) TRIP10_S(351) TRIP10_S(354) TRIP10_S(502) TRIP10_S(504) TRIP10_S(506) TRIP10_S(72) TRIP10_T(302),1.0,0.5,4,5,6,1.0,0.0360072921453648,0.6061168782755872
ZNF532_S(109) ZNF532_S(1140) ZNF532_S(133) ZNF532_S(134) ZNF532_S(294) ZNF532_S(297) ZNF532_S(298) ZNF532_S(307) ZNF532_S(309) ZNF532_S(313) ZNF532_S(314) ZNF532_S(345) ZNF532_S(347) ZNF532_S(350) ZNF532_S(418) ZNF532_S(434) ZNF532_S(456) ZNF532_S(602) ZNF532_T(439),1.0,0.5,4,1,8,1.0,0.0409884947280001,0.3663769725405775
STXBP1_S(314) STXBP1_S(505) STXBP1_S(594) STXBP1_Y(473),0.8,0.5,4,5,8,1.0,0.0234945361246953,0.4237344663187267
ZNF512B_S(409) ZNF512B_S(627) ZNF512B_S(63) ZNF512B_S(665) ZNF512B_S(686) ZNF512B_T(654) ZNF512B_T(852),1.0,0.5,4,1,8,1.0,0.0488986797596884,0.363903552215798
CHGA_S(112) CHGA_S(125) CHGA_S(136) CHGA_S(142) CHGA_S(218) CHGA_S(300) CHGA_S(322) CHGA_S(333) CHGA_S(370) CHGA_S(397) CHGA_S(398) CHGA_S(402),1.0,0.5,2,1,6,0.8,0.019039919157082,0.0045631968574838
SEPTIN2_S(218) SEPTIN2_S(73) SEPTIN2_T(14),0.6,0.5,4,5,8,1.0,0.0478175659525332,0.7935362218504941
DSC2_S(864) DSC2_S(868) DSC2_S(873),0.6,0.5,2,1,8,0.6,0.0223774744173056,0.0045194940258104
CHORDC1_T(47),0.6,0.5,4,1,8,1.0,0.0295611773595842,0.2114842659717202
MYH10_S(1129) MYH10_S(1293) MYH10_S(1935) MYH10_S(1937) MYH10_S(1939) MYH10_S(1952) MYH10_S(1965) MYH10_S(1968) MYH10_S(1972) MYH10_S(1975) MYH10_S(1983) MYH10_S(1987) MYH10_S(8) MYH10_S(929) MYH10_T(1158) MYH10_T(1203) MYH10_T(1894) MYH10_T(1960) MYH10_T(732),0.8,0.5,4,10,8,1.0,0.0292760830387308,0.6436489454440664
CSPP1_S(130) CSPP1_S(366) CSPP1_S(424) CSPP1_S(459) CSPP1_S(920) CSPP1_S(966) CSPP1_T(806),1.0,0.5,4,1,8,1.0,0.0283341924043948,0.5390783373081319
SH2B2_S(117) SH2B2_S(118) SH2B2_S(157),1.0,0.5,4,1,8,0.8,0.010813469139011,0.1032672244676807
PNKP_S(114) PNKP_T(110) PNKP_T(122) PNKP_T(79),0.6,0.5,4,5,6,1.0,0.0246844215017897,0.513368509630036
NIPBL_C(280) NIPBL_C(284) NIPBL_C(305) NIPBL_C(306) NIPBL_M(350) NIPBL_M(352) NIPBL_S(10) NIPBL_S(103) NIPBL_S(1042) NIPBL_S(1076) NIPBL_S(1077) NIPBL_S(1089) NIPBL_S(1090) NIPBL_S(1096) NIPBL_S(1150) NIPBL_S(1152) NIPBL_S(1154) NIPBL_S(1160) NIPBL_S(1243) NIPBL_S(136) NIPBL_S(1368) NIPBL_S(150) NIPBL_S(162) NIPBL_S(228) NIPBL_S(231) NIPBL_S(243) NIPBL_S(2490) NIPBL_S(2493) NIPBL_S(2509) NIPBL_S(2511) NIPBL_S(2513) NIPBL_S(256) NIPBL_S(2568) NIPBL_S(2648) NIPBL_S(265) NIPBL_S(2658) NIPBL_S(2672) NIPBL_S(273) NIPBL_S(274) NIPBL_S(279) NIPBL_S(280) NIPBL_S(284) NIPBL_S(289) NIPBL_S(301) NIPBL_S(304) NIPBL_S(305) NIPBL_S(306) NIPBL_S(318) NIPBL_S(341) NIPBL_S(349) NIPBL_S(350) NIPBL_S(352) NIPBL_S(5) NIPBL_S(679) NIPBL_S(765) NIPBL_S(768) NIPBL_S(811) NIPBL_S(877) NIPBL_S(883) NIPBL_S(892) NIPBL_S(912) NIPBL_T(1189) NIPBL_T(1732) NIPBL_T(1734) NIPBL_T(2651) NIPBL_T(2667) NIPBL_T(287) NIPBL_T(590) NIPBL_T(599) NIPBL_T(697) NIPBL_T(7) NIPBL_T(702) NIPBL_T(704) NIPBL_T(706) NIPBL_T(713) NIPBL_T(717) NIPBL_T(735) NIPBL_T(757) NIPBL_Y(1085) NIPBL_Y(1159) NIPBL_Y(1184) NIPBL_Y(345),1.0,0.5,4,1,8,1.0,0.0405710372406278,0.6497118181370233
BLTP1_S(1252) BLTP1_S(1290) BLTP1_S(1301) BLTP1_S(1323) BLTP1_S(1355) BLTP1_S(1361) BLTP1_S(1436) BLTP1_S(1797) BLTP1_S(2300) BLTP1_S(2601) BLTP1_S(2624) BLTP1_S(2628) BLTP1_S(2726) BLTP1_S(2744) BLTP1_S(2754) BLTP1_S(3196) BLTP1_S(3558) BLTP1_S(3618) BLTP1_S(3653) BLTP1_S(3894) BLTP1_S(4113) BLTP1_S(4124) BLTP1_S(4613) BLTP1_S(516) BLTP1_S(6) BLTP1_S(628) BLTP1_S(7) BLTP1_S(704) BLTP1_S(8) BLTP1_T(2757) BLTP1_T(3996),1.0,0.5,4,1,8,1.0,0.0204511377806052,0.701226332480805
REXO4_C(419) REXO4_S(111) REXO4_S(14) REXO4_S(15) REXO4_S(223) REXO4_S(226) REXO4_S(419) REXO4_S(92),1.0,0.5,4,1,8,1.0,0.0217677062534345,0.7447046174261656
SYVN1_S(591) SYVN1_S(613),1.0,0.5,3,1,8,0.8,0.0143787127705956,0.3199008779401856
JSRP1_S(10) JSRP1_S(17) JSRP1_S(173) JSRP1_S(174) JSRP1_S(204) JSRP1_S(3) JSRP1_S(4) JSRP1_S(46) JSRP1_S(51) JSRP1_S(58) JSRP1_S(88),1.0,0.5,4,1,4,1.0,0.0244120688209738,0.2934630919054537
HMCES_S(160) HMCES_S(281) HMCES_S(295) HMCES_S(322) HMCES_S(353) HMCES_S(45) HMCES_T(263) HMCES_T(303),1.0,0.5,4,10,8,1.0,0.0254040431386557,0.4182940491045785
ZNF787_S(132) ZNF787_S(44) ZNF787_S(46) ZNF787_T(117),0.6,0.5,3,5,8,0.8,0.0264739080235291,0.1502299743029692
HDGFL2_M(134) HDGFL2_S(105) HDGFL2_S(107) HDGFL2_S(109) HDGFL2_S(137) HDGFL2_S(142) HDGFL2_S(144) HDGFL2_S(146) HDGFL2_S(149) HDGFL2_S(200) HDGFL2_S(230) HDGFL2_S(232) HDGFL2_S(240) HDGFL2_S(3) HDGFL2_S(366) HDGFL2_S(369) HDGFL2_S(370) HDGFL2_S(395) HDGFL2_S(396) HDGFL2_S(397) HDGFL2_S(399) HDGFL2_S(451) HDGFL2_S(454) HDGFL2_S(52) HDGFL2_S(608) HDGFL2_S(613) HDGFL2_S(625) HDGFL2_S(633) HDGFL2_S(634) HDGFL2_S(64) HDGFL2_S(651) HDGFL2_S(652) HDGFL2_S(657) HDGFL2_S(663) HDGFL2_S(664) HDGFL2_S(669) HDGFL2_S(671) HDGFL2_T(129) HDGFL2_T(132) HDGFL2_T(134),1.0,0.5,4,1,8,1.0,0.0315483074278265,0.7784372916447573
PDS5B_S(1161) PDS5B_S(1166) PDS5B_S(1182) PDS5B_S(1190) PDS5B_S(1246) PDS5B_S(1252) PDS5B_S(1283) PDS5B_S(1358) PDS5B_S(1361) PDS5B_T(1188) PDS5B_T(1217) PDS5B_T(1366) PDS5B_T(1367) PDS5B_T(1370) PDS5B_T(1380) PDS5B_Y(1187),0.8,0.5,4,1,8,1.0,0.0317143538197258,0.8298025136806693
CBARP_S(1211) CBARP_S(127) CBARP_S(133) CBARP_S(299) CBARP_S(304) CBARP_S(316) CBARP_S(319) CBARP_S(324) CBARP_S(328) CBARP_S(341) CBARP_S(342) CBARP_S(348) CBARP_S(361) CBARP_S(399) CBARP_S(419) CBARP_S(528) CBARP_S(541) CBARP_S(548) CBARP_S(621) CBARP_S(641) CBARP_S(699) CBARP_S(703) CBARP_S(719) CBARP_S(723) CBARP_T(154),0.6,0.5,4,1,8,1.0,0.0342277261407672,0.4891611610056693
RUNX1_S(193) RUNX1_S(210) RUNX1_S(212) RUNX1_S(239) RUNX1_S(246) RUNX1_S(249) RUNX1_S(266) RUNX1_S(276) RUNX1_S(44) RUNX1_S(48) RUNX1_T(273) RUNX1_T(41),1.0,0.5,4,1,8,0.8,0.0231693508813483,0.4177978680308085
RNF168_S(134) RNF168_S(393) RNF168_S(394) RNF168_S(411) RNF168_S(414) RNF168_S(415) RNF168_S(470) RNF168_S(481),1.0,0.5,4,1,6,0.8,0.0312394395888295,0.070590998585257
IRS2_S(1097) IRS2_S(1100) IRS2_S(1102) IRS2_S(1109) IRS2_S(1138) IRS2_S(1148) IRS2_S(1149) IRS2_S(1162) IRS2_S(1164) IRS2_S(1166) IRS2_S(1174) IRS2_S(1176) IRS2_S(1178) IRS2_S(1186) IRS2_S(1203) IRS2_S(1205) IRS2_S(1234) IRS2_S(1237) IRS2_S(174) IRS2_S(3) IRS2_S(30) IRS2_S(303) IRS2_S(304) IRS2_S(306) IRS2_S(308) IRS2_S(344) IRS2_S(346) IRS2_S(365) IRS2_S(384) IRS2_S(388) IRS2_S(390) IRS2_S(391) IRS2_S(393) IRS2_S(400) IRS2_S(523) IRS2_S(560) IRS2_S(561) IRS2_S(577) IRS2_S(578) IRS2_S(579) IRS2_S(594) IRS2_S(595) IRS2_S(596) IRS2_S(6) IRS2_S(602) IRS2_S(606) IRS2_S(608) IRS2_S(610) IRS2_S(615) IRS2_S(617) IRS2_S(619) IRS2_S(620) IRS2_S(674) IRS2_S(679) IRS2_S(680) IRS2_S(714) IRS2_S(723) IRS2_S(731) IRS2_S(735) IRS2_S(736) IRS2_S(737) IRS2_S(738) IRS2_S(752) IRS2_S(770) IRS2_S(772) IRS2_S(779) IRS2_S(805) IRS2_S(828) IRS2_S(894) IRS2_S(915) IRS2_S(917) IRS2_S(932) IRS2_S(973) IRS2_S(974) IRS2_S(975) IRS2_S(976) IRS2_S(985) IRS2_T(1221) IRS2_T(350) IRS2_T(363) IRS2_T(520) IRS2_T(521) IRS2_T(522) IRS2_T(529) IRS2_T(579) IRS2_T(599) IRS2_T(779) IRS2_T(781) IRS2_Y(111) IRS2_Y(632) IRS2_Y(677) IRS2_Y(766) IRS2_Y(803) IRS2_Y(823),1.0,0.5,4,1,8,1.0,0.0494618222953131,0.5580009862068105
PCNX1_S(214) PCNX1_S(2152) PCNX1_S(308) PCNX1_S(325) PCNX1_S(524) PCNX1_S(700) PCNX1_S(801),0.8,0.5,4,1,8,1.0,0.0160953037700563,0.3650350916392021
RABGAP1_S(134) RABGAP1_S(4) RABGAP1_S(42) RABGAP1_S(491) RABGAP1_S(508) RABGAP1_S(8) RABGAP1_T(137) RABGAP1_T(996),1.0,0.5,4,1,8,1.0,0.0301849601256364,0.7123268834355886
DES_S(11) DES_S(12) DES_S(13) DES_S(17) DES_S(2) DES_S(266) DES_S(298) DES_S(330) DES_S(4) DES_S(424) DES_S(432) DES_S(438) DES_S(460) DES_S(47) DES_S(6) DES_S(72) DES_S(81) DES_T(304) DES_T(431) DES_T(442) DES_T(463) DES_T(5) DES_Y(363) DES_Y(8),1.0,0.5,4,1,6,1.0,0.0418480133710587,0.3997503164606737
CENPT_S(10) CENPT_S(188) CENPT_S(195) CENPT_S(279) CENPT_S(280) CENPT_S(343) CENPT_S(385) CENPT_S(386) CENPT_S(394) CENPT_S(397) CENPT_S(40) CENPT_S(400) CENPT_S(403) CENPT_S(469) CENPT_S(47) CENPT_S(78) CENPT_S(8) CENPT_T(11) CENPT_T(192) CENPT_T(201) CENPT_T(27) CENPT_T(45),1.0,0.5,3,1,8,1.0,0.0332703453994826,0.5334542610235158
CAMK2D_S(26) CAMK2D_S(276) CAMK2D_S(3) CAMK2D_S(315) CAMK2D_S(318) CAMK2D_S(319) CAMK2D_S(330) CAMK2D_S(332) CAMK2D_S(333) CAMK2D_S(347) CAMK2D_S(469) CAMK2D_S(472) CAMK2D_S(486) CAMK2D_S(494) CAMK2D_S(508) CAMK2D_T(12) CAMK2D_T(286) CAMK2D_T(287) CAMK2D_T(322) CAMK2D_T(328) CAMK2D_T(331) CAMK2D_T(335) CAMK2D_T(336) CAMK2D_T(337) CAMK2D_T(350) CAMK2D_T(351) CAMK2D_T(474) CAMK2D_T(488) CAMK2D_T(507) CAMK2D_T(9),0.8,0.5,4,10,8,1.0,0.0309612092598572,0.7482642050194744
SMAD3_S(416) SMAD3_T(8),1.0,0.5,4,1,8,0.8,0.0307391133340394,0.2319989516181414
UCKL1_S(13) UCKL1_S(16) UCKL1_S(539) UCKL1_S(56) UCKL1_S(9) UCKL1_T(53),1.0,0.5,4,1,8,0.8,0.0270891468551457,0.5909694612966335
TCEA3_S(101) TCEA3_S(115) TCEA3_S(130) TCEA3_S(14) TCEA3_S(140) TCEA3_S(145) TCEA3_S(272) TCEA3_S(6) TCEA3_S(81) TCEA3_T(283),1.0,0.5,3,5,8,1.0,0.0299106036655415,0.2500439369521324
SLC4A7_M(1176) SLC4A7_S(1064) SLC4A7_S(1069) SLC4A7_S(1074) SLC4A7_S(1134) SLC4A7_S(1176) SLC4A7_S(1188) SLC4A7_S(1213) SLC4A7_S(15) SLC4A7_S(233) SLC4A7_S(242) SLC4A7_S(247) SLC4A7_S(267) SLC4A7_S(275) SLC4A7_S(279) SLC4A7_S(283) SLC4A7_S(284) SLC4A7_S(285) SLC4A7_S(288) SLC4A7_S(292) SLC4A7_S(309) SLC4A7_S(400) SLC4A7_S(403) SLC4A7_S(407) SLC4A7_S(437) SLC4A7_S(441) SLC4A7_S(548) SLC4A7_S(55) SLC4A7_S(556) SLC4A7_S(64) SLC4A7_S(74) SLC4A7_S(78) SLC4A7_S(82) SLC4A7_S(84) SLC4A7_S(86) SLC4A7_S(89) SLC4A7_S(93) SLC4A7_T(1167) SLC4A7_T(1212) SLC4A7_T(433) SLC4A7_T(442) SLC4A7_T(444) SLC4A7_T(448) SLC4A7_T(557) SLC4A7_T(94) SLC4A7_T(98) SLC4A7_Y(1083) SLC4A7_Y(53) SLC4A7_Y(87),0.8,0.5,4,5,8,1.0,0.0313167524889543,0.7045674050657194
APBB2_C(412) APBB2_S(106) APBB2_S(113) APBB2_S(120) APBB2_S(123) APBB2_S(14) APBB2_S(150) APBB2_S(160) APBB2_S(206) APBB2_S(207) APBB2_S(219) APBB2_S(229) APBB2_S(31) APBB2_S(330) APBB2_S(331) APBB2_S(334) APBB2_S(336) APBB2_S(337) APBB2_S(341) APBB2_S(379) APBB2_S(380) APBB2_S(382) APBB2_S(408) APBB2_S(409) APBB2_S(412) APBB2_S(686) APBB2_S(716) APBB2_T(120) APBB2_T(17) APBB2_T(225) APBB2_T(24) APBB2_T(339) APBB2_T(34) APBB2_T(343) APBB2_T(9),1.0,0.5,4,1,8,1.0,0.0190640090722462,0.7591578807768051
KLC4_S(163) KLC4_S(174) KLC4_S(3) KLC4_S(4) KLC4_S(442) KLC4_S(457) KLC4_S(460) KLC4_S(478) KLC4_S(488) KLC4_S(489) KLC4_S(5) KLC4_S(513) KLC4_S(519) KLC4_S(554) KLC4_S(563) KLC4_S(564) KLC4_S(565) KLC4_S(566) KLC4_S(584) KLC4_S(587) KLC4_S(590) KLC4_S(608) KLC4_S(609) KLC4_S(611) KLC4_S(613) KLC4_T(162) KLC4_T(444) KLC4_T(518) KLC4_T(535) KLC4_T(606) KLC4_T(612) KLC4_Y(446) KLC4_Y(593),1.0,0.5,4,1,8,1.0,0.0236948717649462,0.8293807844119645
GCC2_S(11) GCC2_S(1483) GCC2_S(1487) GCC2_S(1490) GCC2_S(1542) GCC2_S(236) GCC2_S(445) GCC2_S(446) GCC2_S(482) GCC2_S(935) GCC2_S(937) GCC2_T(14) GCC2_T(1500),0.8,0.5,3,1,8,1.0,0.0284260886965039,0.3376470734247229
MAGI3_S(1246) MAGI3_S(1248) MAGI3_S(1255) MAGI3_S(1257) MAGI3_S(1280) MAGI3_S(1353) MAGI3_S(1443) MAGI3_S(1475) MAGI3_S(659) MAGI3_S(701) MAGI3_S(857),0.6,0.5,4,5,8,1.0,0.0294333097557135,0.2664751431772189
HNRNPU_M(59) HNRNPU_S(1) HNRNPU_S(14) HNRNPU_S(186) HNRNPU_S(192) HNRNPU_S(2) HNRNPU_S(252) HNRNPU_S(26) HNRNPU_S(267) HNRNPU_S(270) HNRNPU_S(271) HNRNPU_S(295) HNRNPU_S(3) HNRNPU_S(4) HNRNPU_S(59) HNRNPU_S(66) HNRNPU_S(673) HNRNPU_S(799) HNRNPU_S(817) HNRNPU_T(186) HNRNPU_T(191) HNRNPU_T(286) HNRNPU_T(295) HNRNPU_T(474) HNRNPU_T(582) HNRNPU_Y(257) HNRNPU_Y(260) HNRNPU_Y(613),0.8,0.5,4,5,8,1.0,0.0374916253963589,0.6671655130340285
ZNF691_S(153) ZNF691_S(3) ZNF691_S(39) ZNF691_S(44) ZNF691_S(46) ZNF691_S(75) ZNF691_S(8) ZNF691_T(219),1.0,0.5,4,10,4,1.0,0.0182358424141884,0.4703453714711418
ABLIM3_M(388) ABLIM3_S(275) ABLIM3_S(277) ABLIM3_S(282) ABLIM3_S(290) ABLIM3_S(3) ABLIM3_S(311) ABLIM3_S(370) ABLIM3_S(372) ABLIM3_S(373) ABLIM3_S(379) ABLIM3_S(383) ABLIM3_S(384) ABLIM3_S(388) ABLIM3_S(392) ABLIM3_S(394) ABLIM3_S(408) ABLIM3_S(409) ABLIM3_S(470) ABLIM3_S(471) ABLIM3_S(493) ABLIM3_S(500) ABLIM3_S(501) ABLIM3_S(503) ABLIM3_S(504) ABLIM3_S(552) ABLIM3_S(563) ABLIM3_S(567) ABLIM3_S(570) ABLIM3_S(576) ABLIM3_T(276) ABLIM3_T(381) ABLIM3_T(489) ABLIM3_Y(376) ABLIM3_Y(490),1.0,0.5,4,1,8,1.0,0.0326257072343406,0.4889543171657496
NIFK_S(56) NIFK_T(215) NIFK_T(216) NIFK_T(223),1.0,0.5,4,1,8,1.0,0.0596387992177675,0.5779930648215922
TOR4A_S(43) TOR4A_S(63),1.0,0.5,4,1,8,1.0,0.035814832411479,0.3427105864499972
