gene_id,transcript_id,length
RFX5-AS1,NR_131972.1,882
RFX6,XM_011535589.2,54920
RFX7,NM_001370561.1,157803
RFX8,NM_001367509.1,77754
RFXANK,NM_134440.3,9609
RFXAP,NM_000538.4,9883
RGCC,NM_014059.3,13322
RGL1,XM_047415686.1,292424
RGL2,XM_047419202.1,9959
RGL3,NM_001161616.3,25255
RGL4,NM_153615.2,8156
RGMA,NM_020211.3,53941
RGMB,NM_001366510.1,27863
RGMB-AS1,NR_033932.1,3467
RGN,XM_006724568.3,14871
RGP1,XR_007061383.1,41142
RGPD1,NM_001410915.1,100318
RGPD2,XM_017004845.2,233859
RGPD3,XM_017004738.2,67463
RGPD4,NM_182588.3,65653
RGPD4-AS1,NR_024439.1,3706
RGPD5,XM_006712794.5,97088
RGPD6,NM_001384362.1,97255
RGPD8,NM_001164463.1,65277
RGR,NM_001012722.2,14908
RGS1,NM_002922.4,4252
RGS10,NM_001005339.2,42903
RGS11,XM_011522720.3,7638
RGS12,NM_001394155.1,154023
RGS13,NM_144766.3,24165
RGS14,NM_006480.5,14673
RGS16,NM_002928.4,5767
RGS17,XM_047418634.1,126824
RGS18,NM_130782.3,27354
RGS19,XM_047439824.1,6784
RGS2,NM_002923.4,3237
RGS2-AS1,NR_126003.1,12514
RGS20,NM_001286674.2,107509
RGS21,NM_001039152.3,50294
RGS22,NM_015668.5,145114
RGS3,NM_144488.8,153009
RGS4,NM_001102445.3,7932
RGS5,NM_001414473.1,179437
RGS5-AS1,NR_110699.1,51349
RGS6,XM_024449761.2,699196
RGS7,NM_001374808.1,582464
RGS7BP,NM_001029875.3,106305
RGS8,NM_001387847.1,110559
RGS9,NM_001081955.3,90334
RGS9BP,NM_207391.3,2453
RGSL1,XM_017001193.3,112721
RHAG,NM_000324.3,31665
RHBDD1,NM_001349069.2,199052
RHBDD2,NM_001346189.2,9893
RHBDD3,XM_024452209.2,8312
RHBDF1,XM_017023556.2,18302
RHBDF2,XM_047436745.1,30535
RHBDL1,NM_001278721.2,2598
RHBDL2,NM_017821.5,56024
RHBDL3,XM_017024276.2,58830
RHBG,NM_020407.5,16009
RHCE,XM_011541889.4,67955
RHCG,XM_047432651.1,25177
RHD,NM_001282867.1,57960
RHEB,XM_011516457.3,53884
RHEBL1,NM_001303126.2,5304
RHEX,NM_001007544.4,49277
RHNO1,NR_046433.2,13260
RHO,NM_000539.3,6706
RHOA,NM_001313941.2,52832
RHOB,NM_004040.4,2367
RHOBTB1,XM_047426086.1,132530
RHOBTB2,XM_047421609.1,69387
RHOBTB3,XM_017009237.2,78738
RHOC,NM_001042678.2,6278
RHOD,NM_001300886.2,15171
RHOF,NM_019034.3,15935
RHOG,XM_005252916.3,13982
RHOH,NM_001278368.2,55888
RHOJ,XM_011536993.4,89066
RHOQ,XM_005264229.3,42199
RHOQ-AS1,NR_104182.1,11983
RHOT1,XM_047436364.1,83226
RHOT2,XM_047434846.1,6092
RHOU,NR_037962.1,121866
RHOV,NM_133639.4,2021
RHOXF1,XM_011531281.3,11388
RHOXF1-AS1,NR_131238.1,110620
RHOXF1P1,NR_131250.1,4835
RHOXF2,NM_032498.3,7018
RHOXF2B,NM_001099685.3,5427
RHPN1,XM_047421319.1,19967
RHPN1-AS1,NR_026785.1,2013
RHPN2,NM_033103.5,86297
RIBC1,XM_005261990.5,8243
RIBC2,NM_015653.5,18817
RIC1,XR_007061332.1,149527
RIC3,NR_144485.2,76061
RIC3-DT,NR_187234.1,11178
RIC8A,NM_001286134.2,7406
RIC8B,NM_001351363.2,114635
RICTOR,XM_047417068.1,136480
RIDA,NM_005836.3,14828
RIF1,XR_007077543.1,124534
RIGI,NM_001385910.1,70895
RIIAD1,XM_047418094.1,18255
RILP,NM_031430.3,3717
RILPL1,NM_001319243.2,63666
RILPL2,XM_011538012.4,27379
RIMBP2,NM_001393624.1,320167
RIMBP3,NM_015672.2,6105
RIMBP3B,NM_001128635.2,5728
RIMBP3C,NM_001128633.2,5796
RIMKLA,XM_006710585.4,43441
RIMKLB,XM_047429188.1,114454
RIMOC1,XM_005248289.5,17293
RIMS1,XM_047418425.1,516596
RIMS2,NM_001348497.2,755485
RIMS3,XM_047435184.1,71387
RIMS4,NM_001205317.2,58739
RIN1,NM_001363559.2,6534
RIN2,XM_017027887.2,244858
RIN3,NM_024832.5,175214
RING1,NM_002931.4,4217
RINL,XM_054331938.1,10451
RINT1,NM_001346599.2,35477
RIOK1,NM_031480.3,28230
RIOK2,NM_018343.3,22381
RIOK3,NM_001348193.2,29854
RIOX1,NM_024644.5,2462
RIOX2,XM_005247838.5,30614
RIPK1,NM_001354931.2,51221
RIPK2,NM_001375360.1,33249
RIPK3,NM_006871.4,3967
RIPK4,NM_020639.3,27680
RIPOR1,XM_047434628.1,28418
RIPOR2,XM_011515012.2,237885
RIPOR3,XM_011528579.3,105435
RIPOR3-AS1,NR_111906.1,14821
RIPPLY1,NM_138382.3,3279
RIPPLY2,NM_001400900.1,4287
RIPPLY2-CYB5R4,NR_174604.1,114064
RIPPLY3,NM_001317768.2,13513
RIT1,NM_006912.6,13542
RIT2,NM_001272077.2,372459
RITA1,NM_001286215.2,6648
RLBP1,XM_047432927.1,11711
RLF,NM_012421.4,79535
RLIG1,NM_001009894.3,14625
RLIM,NM_183353.3,31649
RLN1,XM_047423706.1,5987
RLN2,XM_047423709.1,39463
RLN3,NM_080864.4,3404
RMC1,NM_001276342.1,28338
RMDN1,XM_005250948.4,44515
RMDN2,XM_047443519.1,146238
RMDN2-AS1,NR_102712.1,86008
RMDN3,NM_001323895.2,19368
RMEL3,NR_186596.1,140307
RMI1,NM_001358294.2,23716
RMI2,NM_152308.3,6302
RMND1,NM_017909.4,47365
RMND5A,NM_022780.4,57751
RMND5B,XM_005265969.5,19555
RMRP,NR_003051.4,270
RMST,NR_186099.1,102232
RN7SK,NR_001445.2,332
RN7SL1,NR_002715.1,299
RN7SL2,NR_027260.1,299
RN7SL3,NR_145670.1,299
RN7SL832P,NR_144555.1,2087
RNA18SN1,NR_145820.1,1869
RNA18SN2,NR_146146.1,1869
RNA18SN3,NR_146152.1,1869
RNA18SN4,NR_146119.1,1869
RNA18SN5,NR_003286.4,1869
RNA28SN1,NR_145822.1,5066
RNA28SN2,NR_146148.1,5054
RNA28SN3,NR_146154.1,5055
RNA28SN4,NR_146118.1,5077
RNA28SN5,NR_003287.4,5070
RNA45SN1,NR_145819.1,13351
RNA45SN2,NR_146144.1,13315
RNA45SN3,NR_146151.1,13309
RNA45SN4,NR_146117.1,13373
RNA45SN5,NR_046235.3,13357
RNA5-8SN1,NR_145821.1,157
RNA5-8SN2,NR_146147.1,157
RNA5-8SN3,NR_146153.1,157
RNA5-8SN4,NR_146120.1,156
RNA5-8SN5,NR_003285.3,157
RNA5S1,NR_023363.1,122
RNA5S10,NR_023372.1,121
RNA5S11,NR_023373.1,121
RNA5S12,NR_023374.1,121
RNA5S13,NR_023375.1,121
RNA5S14,NR_023376.1,121
RNA5S15,NR_023377.1,121
RNA5S16,NR_023378.1,121
RNA5S17,NR_023379.1,121
RNA5S2,NR_023364.1,121
RNA5S3,NR_023365.1,121
RNA5S4,NR_023366.1,121
RNA5S5,NR_023367.1,121
RNA5S6,NR_023368.1,121
RNA5S7,NR_023369.1,121
RNA5S8,NR_023370.1,121
RNA5S9,NR_023371.1,121
RNASE1,NM_198235.3,1617
RNASE10,NM_001012975.3,9652
RNASE11,NM_145250.5,7366
RNASE11-AS1,NR_122043.1,18998
RNASE12,NM_001024822.4,1304
RNASE13,NM_001012264.4,1990
RNASE2,NM_002934.3,950
RNASE2CP,NR_033909.1,836
RNASE3,NM_002935.3,964
RNASE4,NM_001282193.2,16657
RNASE6,XM_017021566.2,1398
RNASE7,NM_032572.4,1872
RNASE8,NM_138331.2,634
RNASE9,NM_001289110.2,4955
RNASEH1,NR_148534.2,26521
RNASEH1-DT,NR_038429.1,3365
RNASEH2A,NM_006397.3,7057
RNASEH2B,NM_001142279.2,60783
RNASEH2B-AS1,NR_046552.1,28335
RNASEH2C,NM_032193.4,3126
RNASEK,NM_001004333.5,1909
RNASEK-C17orf49,NR_037717.1,5108
RNASEL,NM_021133.4,15623
RNASET2,NM_003730.6,34438
RND1,NM_014470.4,8726
RND2,NM_005440.5,6811
RND3,NM_001254738.1,19503
RNF10,NM_014868.5,43233
RNF103,NM_001198951.1,20485
RNF103-CHMP3,NM_001198954.1,217693
RNF11,NM_014372.5,37175
RNF111,NM_001270529.2,109757
RNF112,XM_006721572.5,6045
RNF113A,NM_006978.3,1259
RNF113B,NM_178861.5,1485
RNF114,NM_018683.4,17489
RNF115,NM_014455.4,85228
RNF121,XM_047427233.1,68552
RNF122,NM_024787.3,19375
RNF123,NM_022064.5,31973
RNF125,XM_011526047.4,69320
RNF126,NM_194460.3,15689
RNF126P1,NR_002818.2,1318
RNF128,NM_024539.3,103179
RNF13,NM_183383.2,149452
RNF130,NM_001410829.1,160109
RNF133,NM_139175.2,1383
RNF135,XM_047436929.1,40991
RNF138,XM_005258285.2,39688
RNF138P1,NR_001575.1,5701
RNF139,NM_007218.4,14100
RNF139-DT,NR_108047.1,12071
RNF14,XM_047417908.1,40956
RNF141,NM_016422.4,29515
RNF144A,NM_001349181.2,158956
RNF144B,NM_182757.4,81521
RNF145,NM_001199380.2,52645
RNF146,NM_001242851.1,21881
RNF148,NM_198085.2,1255
RNF149,XR_922908.3,37483
RNF150,XM_047415996.1,353094
RNF151,NM_001348711.2,2094
RNF152,XM_047437349.1,86346
RNF157,XM_047435286.1,98020
RNF157-AS1,NR_040017.1,14093
RNF166,XM_011522845.3,9908
RNF167,NM_001370311.1,5131
RNF168,NM_152617.4,34986
RNF169,NM_001098638.2,93565
RNF17,XM_011535156.3,140815
RNF170,NM_001160224.2,46969
RNF175,XM_011531879.3,49865
RNF180,XM_047417119.1,207519
RNF181,XM_005264359.5,1964
RNF182,NM_001165034.2,55865
RNF183,XM_047422762.1,6284
RNF185,NM_001135825.2,46838
RNF186,NM_019062.2,1255
RNF186-AS1,NR_186008.1,5094
RNF187,NM_001010858.3,8807
RNF19A,XM_047421667.1,79138
RNF19B,XM_006710356.3,35774
RNF2,NM_007212.4,57046
RNF20,NM_019592.7,29492
RNF207,XM_011541439.4,15181
RNF207-AS1,NR_125997.1,941
RNF208,NM_001388297.1,3150
RNF212,NM_001366919.1,57314
RNF212B,XM_011536327.3,88142
RNF213,XM_047436482.1,137943
RNF213-AS1,NR_029376.1,63339
RNF214,NM_207343.4,53784
RNF215,NM_001017981.2,8591
RNF216,NM_001377156.1,161617
RNF216-IT1,NR_046834.1,18030
RNF216P1,NR_023385.1,24185
RNF217,XM_047418241.1,130197
RNF217-AS1,NR_026876.1,54785
RNF220,XM_047424269.1,246942
RNF222,XM_011523978.4,7126
RNF223,NM_001205252.2,3340
RNF224,NM_001190228.2,2139
RNF225,NM_001195135.2,1424
RNF227,NR_152444.1,2995
RNF228,NM_001395871.1,6008
RNF24,XM_017027620.2,88248
RNF25,XM_017004695.3,8111
RNF26,NM_032015.5,2783
RNF31,NM_001310332.2,13781
RNF32,XM_011515811.3,36845
RNF32-AS1,NR_189275.1,5775
RNF32-DT,NR_026865.2,168437
RNF34,NM_001256858.2,24231
RNF38,XM_047422794.1,151270
RNF39,NM_025236.4,5500
RNF4,NM_001185010.3,46752
RNF40,NM_001207034.1,14696
RNF41,NM_194358.3,19744
RNF43,NM_001305544.2,65035
RNF44,XM_047416949.1,16802
RNF5,NM_006913.4,2389
RNF5P1,NR_003129.1,1085
RNF6,XM_047430500.1,90955
RNF7,NM_183237.3,9263
RNF8,NM_183078.3,40752
RNFT1,NM_016125.4,12501
RNFT1-DT,NR_110815.1,31877
RNFT2,NM_032814.4,115317
RNGTT,NM_003800.5,353722
RNH1,XM_011520255.2,12728
RNLS,XM_011539924.4,411796
RNMT,NM_001378134.1,37884
RNPC3,NM_017619.4,29541
RNPC3-DT,NR_168319.1,108529
RNPEP,NM_001319184.2,23496
RNPEPL1,NM_018226.6,12889
RNPS1,XM_005255049.5,15011
RNU1-1,NR_004430.2,164
RNU1-2,NR_004427.1,164
RNU1-3,NR_004408.1,164
RNU1-4,NR_004421.1,164
RNU105B,NR_004386.2,209
RNU105C,NR_004385.1,210
RNU11,NR_004407.1,135
RNU12,NR_029422.2,150
RNU2-1,NR_002716.3,188
RNU4-1,NR_003925.1,144
RNU4-2,NR_003137.3,145
RNU4ATAC,NR_023343.3,130
RNU5A-1,NR_002756.2,117
RNU5B-1,NR_002757.3,117
RNU5D-1,NR_002755.3,100
RNU5E-1,NR_002754.2,119
RNU5F-1,NR_002753.5,116
RNU6-1,NR_004394.1,106
RNU6-2,NR_125730.1,107
RNU6-7,NR_104084.1,107
RNU6-8,NR_104088.1,107
RNU6-9,NR_104080.1,107
RNU6ATAC,NR_023344.1,125
RNU6ATAC35P,NR_157260.1,1793
RNU7-1,NR_023317.1,63
RNVU1-1,NR_104082.1,164
RNVU1-14,NR_104075.1,164
RNVU1-15,NR_104076.1,165
RNVU1-17,NR_104078.1,164
RNVU1-18,NR_004400.1,164
RNVU1-19,NR_104086.2,167
RNVU1-26,XR_007067112.1,162
RNVU1-27,NR_189288.1,165
RNVU1-28,NR_189287.1,164
RNVU1-2A,NR_145576.1,165
RNVU1-3,NR_104081.1,161
RNVU1-30,NR_189629.1,254
RNVU1-31,NR_189289.1,164
RNVU1-4,NR_104073.1,164
RNVU1-6,NR_104085.1,164
RNVU1-7,NR_004426.2,164
RNVU1-8,NR_121645.1,141
RNY1,NR_004391.1,113
RNY3,NR_004392.1,102
RNY4,NR_004393.1,96
RNY5,NR_001571.2,84
RO60,NM_001042369.2,31904
ROBO1,XM_011533977.3,1170760
ROBO2,NM_001128929.3,1743290
ROBO3,NM_022370.4,16040
ROBO4,NM_019055.6,14175
ROCK1,NM_005406.3,164908
ROCK1P1,NR_033770.1,13155
ROCK2,XM_011510417.3,165679
ROCR,NR_110876.1,4129
ROGDI,XM_006720947.5,5666
ROM1,NM_000327.4,1860
ROMO1,XM_017027678.2,1576
ROPN1,XM_047448370.1,23110
ROPN1B,XM_005247138.4,14277
ROPN1L,XM_017009947.3,40929
ROPN1L-AS1,NR_102746.1,1117
ROR1,NM_005012.4,407482
ROR1-AS1,NR_110666.1,17764
ROR2,NM_004560.4,227628
RORA,XM_047432928.1,741019
RORA-AS1,NR_120341.1,151462
RORA-AS2,NR_120319.1,5681
RORB,NM_006914.4,195843
RORB-AS1,NR_125791.1,25119
RORC,XM_006711484.5,25732
ROS1,XM_011536049.3,138590
RP1,NM_001375654.1,312050
RP1L1,NM_178857.6,48795
RP2,NM_006915.3,45316
RP9,NM_203288.2,14608
RP9P,NR_003500.2,26394
RPA1,NM_001355121.2,70078
RPA2,NM_001297558.1,23274
RPA3,NM_002947.5,82090
RPA4,NM_013347.4,1560
RPAIN,NM_001160246.2,12696
RPAP1,XM_005254297.2,27082
RPAP2,NM_024813.3,102998
RPAP3,NM_024604.3,44782
RPAP3-DT,NR_183480.1,26264
RPE,NM_001318930.2,19623
RPE65,NM_000329.3,21133
RPEL1,NM_001143909.1,2130
RPF1,NM_025065.7,19087
RPF2,NM_001289111.2,46226
RPGR,XM_047442329.1,58347
RPGRIP1,NM_020366.4,71219
RPGRIP1L,XM_047433869.1,105707
RPH3A,NM_001347952.2,323646
RPH3AL,NM_006987.4,166820
RPH3AL-AS1,NR_164142.1,1970
RPIA,NM_144563.3,59257
RPL10,NM_001256580.2,4275
RPL10A,NM_007104.5,2380
RPL10L,NM_080746.3,772
RPL11,NM_000975.5,5030
RPL12,NM_000976.4,3733
RPL13,NM_001243131.1,6173
RPL13A,NM_001270491.2,4701
RPL13AP17,NR_003680.1,12217
RPL13AP20,NR_003932.2,660
RPL13AP3,NR_004844.2,1557
RPL13AP5,NR_026712.1,658
RPL13AP6,NR_026715.1,653
RPL13P5,NR_002803.2,634
RPL14,NM_003973.5,11249
RPL15,NM_001253384.2,8087
RPL17,NM_001199342.3,3985
RPL17-C18orf32,NM_001199356.2,11288
RPL18,NM_000979.4,3848
RPL18A,NM_000980.4,3410
RPL19,NM_000981.4,4450
RPL19P12,NR_026660.1,1134
RPL21,NM_000982.4,5011
RPL21P28,NR_026911.1,566
RPL21P44,NR_027153.1,1797
RPL22,NM_000983.4,14576
RPL22L1,NM_001099645.2,5321
RPL23,NM_000978.4,5862
RPL23A,NM_000984.6,4375
RPL23AP32,NR_002229.2,620
RPL23AP53,NR_003572.2,23975
RPL23AP64,NR_003040.2,641
RPL23AP7,NR_024528.1,15900
RPL23AP82,NR_026981.1,42552
RPL23AP87,NR_029406.1,13908
RPL23P8,NR_026673.1,523
RPL24,NM_000986.4,5628
RPL26,NM_001315530.2,5678
RPL26L1,XM_011534565.3,15678
RPL26L1-AS1,NR_026682.1,4587
RPL27,NM_001349921.2,4687
RPL27A,NM_000990.5,7081
RPL28,NM_001363697.1,17411
RPL29,NM_000992.3,2374
RPL29P2,NR_002778.1,657
RPL3,NM_000967.4,6742
RPL30,NM_000989.4,3825
RPL31,NM_001098577.3,17436
RPL31P11,NR_002595.1,1558
RPL32,NM_000994.4,7081
RPL32P3,NR_003111.2,16606
RPL34,NM_000995.5,9909
RPL34-DT,NR_026968.1,82268
RPL35,NM_007209.4,4075
RPL35A,NM_000996.4,6421
RPL36,NM_033643.3,1581
RPL36A,NM_021029.6,5145
RPL36A-HNRNPH2,NM_001199974.2,23123
RPL36AL,NM_001001.5,2097
RPL37,NM_000997.5,9961
RPL37A,NM_000998.5,5243
RPL37A-DT,NR_183317.1,15296
RPL38,NM_001035258.2,6978
RPL39,NM_001000.4,5127
RPL39L,NM_052969.3,18549
RPL3L,XM_054333186.1,11150
RPL4,NM_000968.4,6841
RPL41,NM_021104.2,1335
RPL5,NR_146333.1,9939
RPL6,XM_047429302.1,13655
RPL7,NM_001363737.2,4225
RPL7A,NM_000972.3,3209
RPL7L1,NM_198486.5,10285
RPL8,NM_001317782.2,2622
RPL9,NM_001024921.4,4799
RPLP0,NM_053275.4,4413
RPLP0P2,NR_002775.2,24414
RPLP1,NM_213725.2,3388
RPLP2,NM_001004.4,2910
RPN1,NM_002950.4,30850
RPN2,NM_001324306.2,62319
RPP14,NM_007042.6,13949
RPP21,NM_024839.4,1702
RPP25,NM_017793.3,2355
RPP25L,NM_148179.3,1603
RPP30,NM_001104546.2,36583
RPP38,XM_006717364.5,6903
RPP38-DT,NR_160789.1,1935
RPP40,XM_011514253.3,15612
RPPH1,NR_002312.1,341
RPRD1A,NM_001303411.2,77736
RPRD1B,NM_021215.4,58619
RPRD2,NM_001387114.1,112420
RPRM,NM_019845.3,1425
RPRML,NM_203400.5,1098
RPS10,NM_001203245.3,8616
RPS10-NUDT3,NM_001202470.3,138876
RPS10P7,NR_026667.1,699
RPS11,NM_001015.5,3275
RPS12,NM_001016.4,2996
RPS13,NM_001017.3,3280
RPS14,NM_001025071.2,7105
RPS14P3,NR_077246.1,838
RPS15,NM_001018.5,2100
RPS15A,NM_001019.5,9040
RPS15AP10,NR_026768.1,914
RPS16,NM_001363860.2,2813
RPS16P5,NR_046241.1,3158
RPS17,NM_001021.6,3708
RPS18,NM_022551.3,4441
RPS18P9,NR_077247.1,987
RPS19,NM_001022.4,12671
RPS19BP1,NM_194326.4,3656
RPS2,NM_002952.4,2769
RPS20,NM_001146227.3,7253
RPS21,NM_001024.4,1418
RPS21-DT,NR_186459.1,687
RPS23,NM_001025.5,5035
RPS24,NM_001142285.2,22944
RPS25,NM_001028.3,2627
RPS26,NM_001029.5,2780
RPS26P11,NR_002309.1,566
RPS27,NM_001030.6,1394
RPS27A,NM_001135592.2,3951
RPS27AP19,XR_007067117.1,805
RPS27L,NM_015920.4,9229
RPS28,NM_001031.5,1845
RPS29,NM_001030001.4,15393
RPS2P32,NR_026676.1,1041
RPS3,NM_001256802.2,22785
RPS3A,NM_001006.5,5015
RPS4X,NM_001007.5,5207
RPS4Y1,NM_001008.4,25667
RPS4Y2,NM_001039567.3,24925
RPS5,NM_001009.4,7536
RPS6,NM_001010.3,4522
RPS6KA1,NM_002953.4,45265
RPS6KA2,XM_047419235.1,453410
RPS6KA2-AS1,NR_046644.1,1372
RPS6KA2-IT1,NR_046793.1,4721
RPS6KA3,XM_011545561.3,117187
RPS6KA4,NM_001318361.2,13054
RPS6KA5,NM_001322227.2,212781
RPS6KA6,XM_047441997.1,130154
RPS6KB1,NM_001369671.1,57454
RPS6KB2,NM_003952.3,6908
RPS6KC1,XR_007058661.1,811495
RPS6KL1,XM_011537207.3,19310
RPS7,NM_001011.4,5661
RPS7P5,NR_036695.2,5737
RPS8,NM_001012.2,3240
RPS9,NM_001321704.2,6790
RPSA,NM_002295.6,5823
RPSA2,NR_170714.1,112693
RPSAP52,NR_026825.2,68955
RPSAP9,NR_026890.1,1440
RPTN,NM_001122965.1,5634
RPTOR,NM_001163034.2,421531
RPUSD1,NM_001324415.2,3408
RPUSD2,NM_001286407.2,5651
RPUSD3,NM_001351736.3,6160
RPUSD4,NM_032795.3,9555
RRAD,NM_001128850.2,3851
RRAGA,NM_006570.5,1599
RRAGB,NM_001354013.2,41026
RRAGC,NM_022157.4,21575
RRAGC-DT,NR_186075.1,16334
RRAGD,NM_021244.5,47658
RRAS,NM_006270.5,4852
RRAS2,NM_001177314.2,86585
RRBP1,NM_001365613.2,68564
RREB1,NM_001168344.2,144238
RRH,NM_006583.5,16971
RRM1,NM_001318064.1,44241
RRM2,NR_164157.1,88272
RRM2B,NM_015713.5,34460
RRN3,NM_001301064.1,34318
RRN3P1,NR_003370.2,22545
RRN3P2,NR_003369.2,41877
RRN3P3,NR_027460.2,18790
RRP1,NM_003683.6,15717
RRP12,NM_001284337.2,44984
RRP15,NM_016052.4,52691
RRP1B,NM_015056.3,36520
RRP36,NM_001329704.2,7977
RRP7A,NM_015703.5,11453
RRP7BP,NR_002184.2,8768
RRP8,NM_015324.4,8545
RRP9,XM_047449172.1,8476
RRS1,NM_015169.4,1720
RRS1-DT,NR_040434.1,9391
RS1,NM_000330.4,32421
RSAD1,NM_018346.3,7115
RSAD2,NM_001410702.1,32355
RSBN1,NM_018364.5,50645
RSBN1L,NM_198467.3,86564
RSC1A1,NM_006511.3,2321
RSF1,XM_017017923.2,212224
RSF1-IT1,NR_046822.1,1541
RSKR,NM_001174103.2,6223
RSL1D1,NM_015659.3,17693
RSL24D1,NM_016304.3,16136
RSPH1,XM_005261208.3,23739
RSPH1-DT,NR_135518.1,905
RSPH10B,XM_011515208.4,44601
RSPH10B2,XM_024446904.2,44720
RSPH14,XM_017028774.2,121315
RSPH3,XR_001743668.3,37223
RSPH4A,NM_001161664.2,16507
RSPH6A,NM_030785.4,19596
RSPH9,NM_001424120.1,27565
RSPO1,NM_001038633.4,23543
RSPO2,NM_001282863.2,184305
RSPO3,NM_032784.5,80811
RSPO4,NM_001029871.4,43860
RSPRY1,XM_024450484.2,54318
RSRC1,NM_001271834.2,435642
RSRC2,XM_005253601.3,23483
RSRP1,NM_001321772.2,96006
RSU1,NM_012425.4,226814
RSU1P2,NR_024472.1,55121
RTBDN,NM_001270440.2,9947
RTCA,NM_003729.4,26554
RTCA-AS1,NR_110434.1,1433
RTCB,NM_014306.5,24666
RTEL1,NM_001283010.1,38444
RTEL1-TNFRSF6B,NR_037882.1,40889
RTF1,NM_015138.5,66469
RTF2,NM_001283037.2,50823
RTKN,NM_001015055.2,16103
RTKN2,XM_011539457.4,84945
RTL1,NM_001134888.3,23970
RTL10,NM_024627.6,8729
RTL3,NM_152694.3,3261
RTL4,NM_001004308.3,374502
RTL5,NM_001405151.1,4806
RTL6,NM_032287.3,5651
RTL8A,NM_001078172.2,1204
RTL8B,NM_001078173.2,2030
RTL8C,NM_001078171.2,1192
RTL9,NM_001385449.1,97487
RTN1,NM_021136.3,274794
RTN2,NM_005619.5,11754
RTN3,XM_011544731.3,78442
RTN4,NM_001321904.2,165643
RTN4IP1,NM_001318746.1,59721
RTN4R,NM_023004.6,26904
RTN4RL1,NM_178568.4,90658
RTN4RL2,NM_178570.3,17007
RTP1,NM_153708.3,3977
RTP2,XM_017006301.2,17433
RTP3,NM_031440.2,2975
RTP4,NM_022147.3,3692
RTP5,NM_173821.3,4095
RTRAF,NM_016039.3,21149
RTTN,XM_006722434.4,202657
RUBCN,XM_047449268.1,80954
RUBCNL,NM_025113.5,52572
RUFY1,XM_054332001.1,61078
RUFY1-AS1,NR_110560.1,7838
RUFY2,NR_103475.2,66166
RUFY3,XM_011531750.3,104853
RUFY4,NR_034176.2,55651
RUNDC1,NM_173079.5,14578
RUNDC3A,XM_005256964.4,10070
RUNDC3A-AS1,NR_110802.1,8858
RUNDC3B,NM_001394225.1,203899
RUNX1,XM_047441007.1,261502
RUNX1-AS1,NR_186614.1,48740
RUNX1-IT1,NR_026812.1,1502
RUNX1T1,XM_047422373.1,148419
RUNX2,NM_001015051.4,222753
RUNX2-AS1,NR_187177.1,11742
RUNX3,XM_047433131.1,65628
RUNX3-AS1,NR_183340.1,34252
RUSC1,XM_006711256.3,10225
RUSC1-AS1,NR_145424.1,7323
RUSC2,NM_001330740.2,71785
RUSF1,NM_022744.4,18917
RUSF1-DT,NR_186401.1,1103
RUVBL1,XM_017007357.3,89130
RUVBL1-AS1,NR_046645.1,3247
RUVBL2,NM_001321191.1,22548
RWDD1,NM_015952.4,26172
RWDD2A,NM_001322335.2,5579
RWDD2B,NM_001320724.2,14966
RWDD3,NR_103484.1,13071
RWDD3-DT,NR_125948.1,70764
RWDD4,XM_047449747.1,19551
RXFP1,XM_017008525.2,131659
RXFP2,NM_001166058.2,63864
RXFP3,NM_016568.3,2533
RXFP4,NM_181885.3,1450
RXRA,NM_002957.6,114131
RXRB,NM_001291989.2,7267
RXRG,NM_001256570.2,44205
RXYLT1,NM_014254.3,29654
RXYLT1-AS1,NR_126167.1,13312
RYBP,XM_054331695.1,84290
RYK,NM_001005861.3,93727
RYR1,XM_006723319.3,153874
RYR2,XM_017002028.2,791805
RYR3,XM_017022476.2,555136
RYR3-DT,NR_120327.1,7003
S100A1,NM_006271.2,3606
S100A10,NM_002966.3,10945
S100A11,NM_005620.2,4499
S100A12,NM_005621.2,1911
S100A13,XM_047427410.1,15563
S100A14,XM_005245362.2,2071
S100A16,NM_080388.3,6252
S100A2,XM_047427373.1,4737
S100A3,NM_002960.2,1930
S100A4,NM_019554.3,2186
S100A5,XM_017002029.2,6539
S100A6,XM_017002033.2,1393
S100A7,NM_002963.4,2908
S100A7A,NM_176823.4,6703
S100A8,NM_001319198.2,32552
S100A9,NM_002965.4,3170
S100B,XM_017028424.3,6479
S100G,NM_004057.3,4513
S100P,NM_005980.3,3293
S100PBP,XM_011541962.3,42318
S100Z,XM_011543241.3,102940
S1PR1,NR_174348.1,5415
S1PR1-DT,NR_104626.1,1656
S1PR2,NM_004230.4,9899
S1PR3,NM_001395848.1,14293
S1PR4,NM_003775.4,1564
S1PR5,NM_001166215.2,5224
SAA1,NM_199161.5,3704
SAA2,NM_001385667.1,10433
SAA2-SAA4,NM_001199744.2,17314
SAA3P,NR_026576.2,3661
SAA4,NM_006512.4,5448
SAAL1,NM_138421.3,25791
SAC3D1,NM_001367485.1,3896
SACM1L,NM_001319072.2,56014
SACS,XM_024449337.2,104873
SACS-AS1,NR_103450.1,9899
SAE1,NM_001145713.2,79802
SAE1P1,NR_027288.1,2046
SAFB,NM_001320571.2,45396
SAFB2,XM_011528449.4,35778
SAG,NM_000541.5,39240
SAGE1,XM_017029623.2,19347
SAGE2P,NR_147090.1,7429
SALL1,XM_047434442.1,16353
SALL2,NM_005407.3,16042
SALL3,NM_171999.4,19153
SALL4,NM_020436.5,20191
SALRNA1,NR_126480.1,1201
