phosphosite_ID,AZD/DMSO Exp1,AZD/DMSO Exp2,AZD/DMSO Exp3,PLX/DMSO Exp1,PLX/DMSO Exp2,PLX/DMSO Exp3,PLX/AZD Exp1,PLX/AZD Exp2,PLX/AZD Exp3
SRRM2_S(2118),0.02828617,0.3297552,0.6863437,0.5724046,0.2003789,0.3811726,0.3752896,-0.04292445,-0.4104666
SRRM2_S(2121),0.02828617,0.3297552,0.6863437,0.5724046,0.2003789,0.3811726,0.3752896,-0.04292445,-0.4104666
SRRM2_S(2123),0.074916085,0.23853090000000002,0.39580975,0.33527731000000005,0.1838042,0.21839235499999998,0.19774473,-0.013862585,-0.22844793500000002
SRRM2_S(2132),0.09801521,0.06942715,0.09545191,0.0938305,0.1264442,0.1509495,0.05394543,0.03919167,-0.009713097
SRRM2_S(2272),-0.1294341,-0.2338544,0.04614182,-0.07573287,0.03984026,0.1570437,-0.0783961,0.2520026,0.06419311
SRRM2_S(2382),0.0734089,-0.002469117,0.1126334,0.05116329,0.1264442,0.1964812,0.04208399,0.14264,-0.1671343
SRRM2_S(2398),0.08093054,0.07792662,0.05741553,0.2143735,0.06983963,0.07737969,0.008200003,0.002584646,0.01535482
SRRM2_T(2069),0.09788039,0.05394543,-0.02354836,0.1703097,0.1386835,0.04096256,-0.05280514,0.1265805,-0.05075641
SRRM2_T(2104),0.29764095,0.2292187,0.1627257,0.31266565,0.2368294,0.0354831,-0.05212999,-0.04558268,-0.1014589
SRRM2_T(2144),0.295488,0.1678717,,0.3543392,0.4186757,,-0.04250141,0.2677915,
SRRM2_T(2247),,0.3032254,0.3874728,,0.8770374,0.3702759,,0.4889369,-0.09816574
SRRM2_T(2289),0.2606279,0.1075539,0.1450905,0.09450638,0.08488071,-0.5897458,-0.2117152,0.2072946,-0.5455081
SRRM2_T(2329),0.3389092,0.1336951,-0.2038342,0.3838287,0.4810922,0.3669237,0.2105135,0.2908154,0.5507037
SRSF4_S(179),0.003602319,-0.06707711,-0.1518428,-0.01464531,-0.1597503,-0.03744355,0.06239799,-0.1910572,0.07519039
SRSF4_S(431),-0.180577,0.5799524,-0.008566125,-0.03370244,-0.4462463,0.2554403,0.1749178,-0.1733832,0.1500396
SRSF4_S(458),-0.3289422,0.09491159,,-0.1847853,-0.5099024,,0.2346239,-0.112233,
SRSF6_S(314),-0.108643,0.1453513,-0.002440175,0.09261344,-0.0147182,0.1473066,0.1454818,-0.1742786,0.1208827
SRSF6_S(316),-0.108643,0.1453513,-0.002440175,0.09261344,-0.0147182,0.1473066,0.1454818,-0.1742786,0.1208827
SRSF9_S(189),0.1578198,0.1508197,,0.2738142,0.09963177,,0.1394695,-0.07560111,
SRSF9_S(193),0.03252402,,,-0.3877513,,,-0.4020541,,
SRSF9_S(204),-0.040126,0.1457427,0.1548424,-0.006840117,0.1127669,0.2772706,-0.03364338,-0.1277653,0.1368475
SRSF9_S(211),0.06759100999999999,0.097191505,0.13468067,0.04573708,0.066016165,0.16942364000000001,-0.057084644999999996,-0.086031575,0.06463161
SRSF9_S(216),0.09071802,0.1644001,0.2021356,0.0647449,0.05547326,0.2806,-0.07944752,-0.08229377,0.1127669
SSB_S(225),-0.0105848,0.04697992,-0.01294118,-0.2545475,-0.2052972,0.07477944,-0.2223636,-0.401412,0.1227389
SSB_S(366),0.03717139,-0.04832265,0.1402552,0.004465491,0.09274875,0.01863419,0.005471901,0.1520672,-0.08340105
SSRP1_S(375),0.2550777,-0.09240165,0.05130255,0.6503969,-0.06500801,0.01464098,0.496718,-0.07929269,-0.0349583
SSRP1_S(444),-0.1600888,-0.04902405,-0.18848038,0.2173549,-0.01779679,-0.149891045,0.4401017,0.03393864,0.13452598999999998
SSRP1_S(659),0.1876411,0.1323794,0.3668118,0.2752454,0.2255217,0.2027625,0.07464243,-0.1220763,0.0734089
SSRP1_S(667),0.010510445,0.18717715,-0.129405035,-0.168356655,-0.34169195,-0.18931009999999998,-0.0479193,-0.41370874999999996,-0.096349875
SSRP1_S(668),0.08624023,0.2603871,-0.3666525,0.04544289,-0.1774411,-0.3438057,0.2485348,-0.4019581,-0.05691137
SSRP1_S(671),0.08624023,-0.1021865,-0.3666525,0.04544289,-0.3566425,-0.3438057,0.2485348,-0.2779848,-0.05691137
SSRP1_S(672),,-0.4648031,-0.5549302,,-0.5358335,-0.5759379,,-0.1540647,-0.02651361
STARD3NL_S(10),-0.063741525,0.3999913,,0.39141975,0.296428,,0.38340305,0.08078956,
STARD3NL_S(11),-0.08185803,-0.1139572,,0.5925407,0.2125071,,0.6223682,0.1080054,
STARD3NL_S(14),-0.09019724,0.103397,-0.4054706,0.19081360000000003,0.1843437,-0.1133953,0.36160565,0.09438717,0.293135
STARD3NL_S(8),-0.01689149,-0.08569695999999999,-0.1335588,-0.1674583,0.092636285,-0.4525699,-0.02285933,0.052993531,-0.06704684
STAT5B_S(193),-0.2081276,-1.006159,-0.6206896,-0.2782686,-0.951736,-0.6888224,-0.1032864,0.07714756,-0.02240502
STK10_S(191),0.09693644,-0.005507149,0.1385524,0.4170558,-0.1383463,0.215368,0.2832106,-0.2440345,0.1606621
STK10_S(417),0.2548359,0.6301259,0.1899194,0.158854,-0.06460057,0.2292187,-0.1265963,0.6153534,-0.08725819
STK10_S(438),0.08188502,0.0880058,0.02587931,-0.03094351,0.1569143,0.08202134,-0.06203798,0.1078034,-0.0362596
STK10_S(448),0.40190257,,0.3541136,0.10324229999999998,,-0.03263951,-0.31151489,,-0.3482985
STK10_S(450),0.2956159,0.2130086,0.287730655,0.0217225,0.016612765,-0.10855377,-0.33934034999999996,-0.2635156,-0.3423453
STK10_S(454),0.5289407500000001,0.211863645,0.18775429999999999,0.14347217,-0.017806000000000002,-0.12958659,-0.38856645,-0.28284185,-0.2736494
STK10_S(469),0.3394795,,,-0.05367338,,,-0.3446848,,
STK10_S(514),-0.349456,0.1885276,0.4853237,-0.9875028,-0.8643864,-0.6261347,-0.829434,-1.130997,-0.8934106
STK10_T(14),0.3186928,-0.000865848,0.1964812,0.1820566,-2.243865,0.1832007,-0.1369655,-0.1106305,0.009490535
STK10_T(459),0.111432,,0.3139424,-0.07252827,,0.07724293,-0.01603049,,-0.2097618
STK10_T(952),-2.488997,-2.35801,-1.95534,-2.435573,-2.304719,-2.087979,0.05018827,0.04109044,0.08596853
STK17A_S(13),,-0.1841623,,,0.002450562,,,-0.009060404,
STK17A_S(20),,-0.3466831,1.367986,,-0.6040598,1.838306,,-0.3128975,0.2073932
STK17A_S(28),-0.1046664,0.04306451,-0.1913266,-0.1970541,-0.2540485,-0.1126931,-0.05231144,-0.3484591,0.0984196
STK17A_S(9),-0.205946,-0.0349435,0.3062623,0.1664584,0.1489992,-0.5696291,-0.0141499,0.1319612,0.08814155
STK32C_S(18),0.06377902,0.2314324,0.1090262,-0.03355475,0.07327176,0.06942715,0.2584586,-0.1804026,0.005184378
STK32C_S(29),-0.2207991,-0.2358746,-0.05332901,-0.2689732,-0.07507924,-0.125384,0.1184926,0.2329555,-0.2063787
STK39_S(371),-0.3307918,0.08556063,0.2290956,-0.1727663,-0.1207177,-0.02020876,0.1638852,-0.1746621,-0.156981
STK39_S(385),,-0.2036016,,,-0.1774901,,,0.05350866,
STT3B_S(498),-0.0293462765,-0.09979052000000001,-0.049295964000000005,-0.006179364999999999,-0.04420009,-0.06005292,0.074778785,0.03840704,-0.0220095745
STT3B_S(499),0.1457954935,-0.092088525,-0.099388314,-0.0685507,0.13075629,-0.06644997,-0.08358975,0.223784775,0.066897555
STX17_S(288),0.2498701,0.4039221,0.502738,0.5512945,0.5638415,0.4996801,0.2945473,0.08666057,0.0889556
STX17_S(289),0.7089377,0.7274413,0.8076023,0.6868814,0.8570256,0.5815923,-0.07495759,0.02563232,-0.2761707
STX6_S(2),,-0.2848974,-1.132198,,-0.4318316,0.04711958,,-0.4506966,1.092749
SUB1_S(118),0.003170453,0.3068455,-0.06706197,0.1514692,0.06887715,0.05477901,0.1723594,0.04020024,-0.000100957
SUGP1_S(409),-0.01724181,0.001586012,-0.007623114,0.2220626,-0.1337171,0.06460693,0.09004036,-0.03829579,0.09801521
SUGP1_S(411),-0.04754712,0.02233225,0.03421579,-0.02029658,-0.3815922,-0.08650737,-0.1068552,-0.2689134,-0.09682286
SUGP1_S(485),,-0.148241,-0.07058771,,0.05838585,0.2331518,,0.2935004,0.2418402
SUPT16H_S(1013),-0.6621405,0.2849878,2.406074,-0.3216937,-0.2854775,2.806489,0.1955996,-0.6068212,0.4264258
SUPT16H_S(188),-0.1001438,-0.5383039,,0.1066163,-0.4426536,,0.08678382,0.06169157,
SUPT16H_T(903),0.2179751,,,-0.07900555,,,0.3124328,,
SUPV3L1_S(725),0.4344548,,-0.1332106,0.14496,,0.2681949,-0.2182123,,0.1420866
SURF2_T(195),0.0656098,0.50624275,0.28770158,0.13086963499999998,0.2173952,0.20053047499999999,0.13316385,-0.21422139999999998,-0.2416467
SURF6_S(138),0.2853431,-2.89e-05,0.1376347,0.2251515,-0.01953596,0.1616942,-0.04011115,-0.1123665,0.1163647
SURF6_S(206),-0.04523792,-0.02507424,-0.3093773,-0.3378492,-0.1587676,0.7039866,-0.0282928,-0.08624024,0.2218153
SVIL_S(18),0.5456719,0.4984552,0.587173,0.8082615,0.7131679,0.6676651,0.1631122,0.186147,0.1152996
SVIL_S(547),-1.022039,-0.8626013,-0.8886481,-2.160234,-0.7098352,-1.183638,-1.170979,0.2180445,-0.3587869
SVIL_S(549),0.549127,,0.6226493,-0.05841288,,0.4096896,-0.6172331,,-0.3207203
SVIL_T(9),,-0.03058976,,,-0.976333,,,-0.5275708,
SVIP_S(46),-0.2670101,0.2332746,0.07874646,-0.005956171,-0.3467932,0.3005338,0.2062681,-0.646992,0.10165
SVIP_S(64),-0.9420299,,,-0.8414304,,,-0.01556381,,
SYAP1_S(313),,-0.2004816,,0.4279279,0.02119536,,0.6866126,0.07022415,
SYDE2_S(1082),,2.051163,-0.9100138,,-1.195979,3.243791,,-3.229234,4.146492
SYF2_S(13),,0.04544289,,,0.4746697,,,0.3574371,
SYMPK_S(1171),0.102994,-0.04949635000000001,0.01392662,-0.04704028,0.11234802,-0.1442814,-0.07293796,0.297166435,-0.1995204
SYMPK_S(1173),-0.03187236,0.3334237,0.140517,-0.138648,0.2824991,0.07368314,-0.09160206,0.05425752,-0.2430621
SYMPK_S(1175),0.05130255,0.01049345,0.05672221,-0.02558812,0.03703076,-0.02236109,-0.06247478,0.1541849,-0.1584938
SYMPK_S(1243),0.023669221499999997,-0.0151905585,0.036510135,-0.018946385000000003,0.0512626145,0.03090395,-0.08436757,-0.016966985,-0.0009555049999999989
SYMPK_S(1259),0.1792272136666667,-0.08534482233333335,0.06861603333333334,0.14466613666666667,-0.05204135366666666,-0.08669125,-0.03930680666666666,-0.018871503333333334,-0.16590941
SYMPK_S(870),0.07258602,0.171463,,0.1182268,0.06419311,,-0.005159666,0.3389072,
SYMPK_T(1257),0.22458676666666666,-0.14828810350000002,0.062117885,0.14344092333333333,-0.09629608549999999,-0.14481631,-0.051891633333333326,-0.03848477,-0.222424125
SYN3_S(475),0.1873877,0.1602748,0.3034593,0.1634987,0.1042025,0.3869213,0.05713834,-0.02899347,0.1228714
SYNM_S(1181),-2.590397,-1.643991,-2.387978,-2.129544,-2.343806,-1.986159,0.4094724,-0.6918914,0.2650768
SYNM_S(1432),,0.007913023,-0.05367338,,-0.6366608,-0.1407778,,-0.3697177,-0.2082443
SYNM_S(1435),,0.4142438,0.788101,,0.5120752,0.7084962,,0.3143199,-0.1895487
SYNPO_S(235),-0.365797,-0.006028618,-0.3637721,-0.2764677,-0.4188898,-0.261898,0.1701815,-0.1950955,0.03773361
SYT11_S(70),-0.09397141,,,0.6605636,,,0.7175613,,
TACC3_S(250),-0.05755682,-0.1356336,0.05088473,-0.1491206,-0.002902718,0.001874253,-0.002917193,0.1160507,-0.01635147
TACC3_S(317),0.2479275,0.2331518,-0.03402738,0.09882372,0.1749178,-0.01042498,-0.1097012,0.1203569,-0.02494212
TACC3_S(570),0.4811956,0.662479,,0.387142,0.555718,,-0.09929356,0.04208533,
TACC3_T(315),0.3088269,0.2398868,0.06791403,0.6336637,0.415975,-0.1618469,0.1896664,0.2825615,-0.1958473
TADA2A_S(361),-0.2691297,,,-0.2075111,,,-0.3093773,,
TAF10_S(44),0.03463829,-0.2312779,0.02828617,-0.2938187,0.04488368,0.1123665,-0.1078344,0.2563559,-0.03611164
TAF1D_S(234),0.03054793,0.2725011,0.2696317,0.2949,0.1844707,0.3131298,0.2481705,0.02572034,0.1548424
TAF3_S(183),-0.008958039,0.07107621,0.03294719,-0.03797669,-0.03944385,0.07860982,0.02048441,-0.01492662,0.03689012
TAF3_S(229),,,0.1430015,,,0.1055439,,,-0.05487181
TAF3_S(243),,,0.1430015,,,0.1055439,,,-0.05487181
TAF3_S(667),-0.0843797,-0.6894271,,-0.01565126,-0.5306558,,0.09801521,0.1653536,
TAF3_S(755),-0.02042827,,,0.1102295,,,0.1723594,,
TAF3_T(364),-0.2361296,-0.09646802,,-0.2008961,-0.06152602,,0.1919416,-0.01378392,
TAF3_T(433),-0.1161133,,-0.2876948,0.001586012,,-0.1828352,0.1343524,,0.0413831
TAF6L_S(495),-0.05960019,,,-0.0925555,,,0.02828617,,
TAF6L_S(501),0.1182268,-0.08846949,-0.06023178,0.05311137,0.1191569,-0.07133028,-0.04945692,0.06677474,0.004465491
TAF7_S(171),-0.8479075,-1.227624,-0.963138,-1.106529,-1.406675,-1.339455,-0.2493249,-0.1773438,-0.6997474
TAF7_S(201),-0.03901388,0.003889986,0.006333955,-0.1132235,-0.03853962,-0.03516517,-0.05030818,-0.03843611,0.03506084
TAF7_S(264),,,-0.02249297,,,0.05352838,,,0.1372412
TAF9B_T(156),0.1596292,0.2639958,,0.1899194,0.2018848,,0.4426516,0.01489309,
TAGLN2_S(163),-0.2221953,-0.06300216,-0.08311071,-0.2461388,-0.2965803,-0.05749677,-0.00028853,-0.03477911,-0.2480565
TAMALIN_S(94),0.0650208,-0.1476655,0.1216786,0.03913844,-0.07641726,0.03308822,-0.03408645,0.09991183,-0.2759261
TAMALIN_T(77),0.09423606,2.511924,-0.511773,2.837358,-0.09098728,3.900239,2.71363,-2.638097,4.390667
TANC1_S(132),-0.6260234,-0.314607,-0.3379951,-0.6792266,-0.4753947,-0.4135763,-0.06191751,-0.02772027,-0.1092498
TANC1_S(207),0.05269407,0.3567073,-0.1212511,-0.06152602,0.5214528,-0.01952132,-0.1268483,-0.3205425,0.08990479
TANC1_S(213),,-0.08213291,-0.0919557,,0.1506897,-0.08670653,,0.2556321,0.03984026
TANC1_S(216),,-0.2729595,-0.0919557,,-0.7032431,-0.08670653,,-0.4200782,0.03984026
TAOK3_S(324),,0.7007948,0.1729995,,0.5252671,0.3345683,,0.08190386,0.1340894
TAOK3_S(331),-0.1245187,-0.2795464,-0.06709224,-0.1584616,-0.02645484,-0.3019238,0.05311137,0.3856764,-0.2054801
TASOR2_S(675),-0.01327596,,,-0.2030535,,,-0.2676874,,
TASOR2_S(685),-0.04318501,-0.1817712,-0.2326164,-0.4154031,-0.2706082,0.004177767,0.02162186,-0.1285573,0.01364095
TAX1BP3_S(61),-0.01119537,0.3352546,-0.05530643,-0.06756084,-0.05688132,-0.04446404,-0.1509775,-0.2398868,-0.009814823
TBC1D10B_S(132),0.02630426,0.03618686,-0.004464864,0.04684024,0.2040155,-0.01595754,-0.2216905,0.04106085,0.02275842
TBC1D10B_S(141),-0.1165981,-0.4787683,0.3875831,0.1645289,0.5301707,0.4596415,0.1881477,0.8292544,0.02361021
TBC1D10B_S(22),-0.03630396,-0.02567627,-0.1045578,0.08624023,0.08065767,0.05893986,0.05852425,0.2274386,0.2065182
TBC1D10B_T(148),0.09780623,0.120459245,0.3314334,0.24682740000000003,0.18169875000000002,0.33500149999999995,0.114215435,0.073320795,0.08731127999999999
TBC1D10B_T(150),0.203765,0.4311415,0.1914362,0.2783417,0.3219281,0.1765781,0.1115655,-0.0716254,-0.02184835
TBC1D10B_T(152),0.12466653,0.2065182,0.4240621,0.4041338,0.1750454,0.4998842,0.18384250000000002,0.03410124,0.07573799
TBC1D16_S(103),-0.7722589,-0.3839247,,-0.2325825,-0.6647454,,0.5594429,-0.1962293,
TBC1D16_S(155),-0.7581109,-0.2893159,-0.4833595,-0.6570812,-0.6698776,-0.2116985,0.06722574,-0.3532104,0.3062623
TBC1D16_S(259),,,-0.0762499,,,0.1523782,,,0.1292171
TBC1D16_S(260),-0.2117654,0.01478381,-0.115113,-0.1897296,-0.2641659,-0.1453659,-0.2712349,-0.1722314,-0.006260403
TBC1D2B_S(957),-0.01912653,-0.1084252,0.1596292,-0.1023569,-0.09652972,-0.005869222,0.102994,-0.000721132,0.01891905
TBC1D30_S(114),-0.1047284,0.05283319,-0.09980362,0.2413522,2.183518,-0.004175412,0.4295356,2.050263,0.1662012
TBCEL_S(342),-0.0163953,,,-0.59562,,,-0.2865506,,
TBK1_S(716),-0.6350242,,,-0.5007485,,,0.1099623,,
TBX2_S(320),-0.239695995,-0.117569706,0.13344299,-0.2879622,0.2420723433333333,0.1575472,-0.11038042999999999,0.2825841,0.224078
TBX2_S(323),-0.09520379,0.006543940999999999,0.13344299,0.0425042,0.050753915000000004,0.1575472,0.03506084,-0.02202549999999999,0.224078
TBX2_S(324),,0.002594432,0.3621052,,0.1997508,0.1726155,,0.1466271,0.125651
TBX2_S(336),-0.27659765,0.16232280000000002,-0.4032268,-0.21717927999999997,-0.31099055,0.31756745,0.0500439065,-0.54765307,0.6906333
TBX2_S(342),0.09474935,0.239381999,0.02954105,0.26776507,0.12442565000000001,0.5102262,0.154306825,-0.1222638,0.49855635
TBX2_S(360),0.01920368,-0.08243844,-0.2070447,0.03026536,-0.2523805,-0.08681373,-0.05350864,-0.1151664,0.04614182
TBX2_S(379),-0.0963686,0.11483135,-0.10007375,-0.06274575,-0.251212825,-0.07217844999999999,0.034263075,-0.36722745,0.013838669999999997
TBX2_S(386),0.13711,0.4463621,-0.12352778,0.3473255,0.05588976,-0.045673950000000005,0.0745054,-0.3793992,0.009990286
TBX2_S(653),-0.0386842,-0.13802034999999999,-0.18165755,0.06553054999999999,0.019708149999999994,-0.16813014999999998,0.049420845000000005,0.1952652,-0.009351405
TBX2_S(657),0.095907525,0.21138762,0.07697114,0.200322845,0.0606496,0.10786566500000001,0.10240118000000001,-0.1422982,0.02259121
TBX2_S(705),,0.05241581,-0.1735308,,-0.1180692,-0.04651869,,-0.09828485,0.07286042
TBX2_S(710),,0.05241581,-0.1735308,,-0.1180692,-0.04651869,,-0.09828485,0.07286042
TCEAL1_S(28),0.1810389,0.03492,0.3547907,-0.01136983,0.2053925,-0.03951791,-0.1275573,0.1276361,-0.3244008
TCEAL3_S(65),-0.3701352,-0.3742432,-0.1298918,-0.4040762,-0.0203551,-0.305931,-0.1343029,0.2098785,-0.1116795
TCF25_S(602),-0.7813303,-0.643428,-0.9383206,-0.6599049,-0.9626318,-0.7740342,0.1432628,-0.3257318,0.23008
TCF25_S(605),,-0.7280245,-0.9102036,,-0.8975972,-0.7031257,,-0.2468337,0.158854
TEAD1_S(11),0.2270017,0.0164948085,0.23517454999999998,0.2504765,-0.06848773,0.1922726,0.01535482,-0.0888243,-0.089263635
TEAD1_S(7),0.09734114,0.11902509999999998,0.013736799999999993,-0.1332423,-0.11817974499999999,0.11030625299999999,-0.2149601,-0.11350627499999999,0.05504811500000001
TEAD1_S(9),,,0.2293418,,,0.2412301,,,-0.03891017
TEKT3_S(465),0.165301,0.03632757,0.154324,0.02743714,-0.03249201,-0.04678692,-0.2033358,0.09561996,-0.2128183
TELO2_S(694),,,0.2380531,,,0.1125,,,-0.274477
TENT4A_S(541),-0.2190516,0.2419622,0.2702299,0.05018827,0.1589833,0.01621099,0.2294649,-0.09680153,-0.2939602
TERF2IP_S(36),,0.3014705,0.206018,,0.4248146,0.09410089,,0.2404181,-0.07550478
TERF2IP_S(43),,-0.3108977,-0.2903564,,-0.3561438,-0.1061563,,0.1163792,0.1025909
TEX264_S(239),,,0.09166604,,,-0.0703756,,,-0.1529652
TEX264_S(244),-1.216149,,-0.9648265,-0.9460267,,-0.9684072,0.254594,,-0.0131595
TEX264_S(249),-0.1055198,-0.1097791,-0.8364241,-0.046772,-0.08230096,-0.1715472,0.01306909,0.1069485,0.4565959
TEX264_T(242),-1.274355,-1.329776,,-1.045491,-1.204034,,0.1410403,-0.1004395,
TFAP4_T(37),0.06736329,0.2558028,0.5753123,3.235957,0.3386812,0.4536493,3.19352,0.02649896,-0.03188713
TFE3_S(548),0.1047392,0.0116388,-0.3080549,-0.03417512,-0.2065452,-0.1202786,-0.03284614,-0.2022611,-0.01792825
TFE3_S(556),-0.613211065,0.13464596666666667,-0.17830225,-0.41707955,0.056348920000000004,-0.02062005,0.23713435,-0.0870242,0.13175445000000002
TFE3_S(560),-0.092605915,0.21536333333333335,-0.30329015,0.3378418,-0.00017291333333332068,-0.007556249999999987,0.44912805,-0.16297520000000001,0.21922160000000002
TFE3_S(563),,0.5753123,,,0.258338,,,-0.1650436,
TFE3_S(564),,0.5753123,,,0.258338,,,-0.1650436,
TFIP11_S(210),,-0.3970681,0.1414329,,-0.07824376,0.1174291,,0.3086087,0.09437123
TGIF1_S(95),-0.2071779,-0.2425159,,-0.5810437,0.2739336,,-0.2984598,0.6650428,
TGS1_S(189),,-2.093263,,,-1.614933,,,0.4042291,
TGS1_S(89),-0.3529158,0.1125,0.255682,-0.5351436,-0.04051173,0.2891262,0.1461339,-0.2956055,0.05199848
THAP7_S(162),-0.07254346,-0.4052222,0.009777201,-0.3975621,-0.4034083,-0.2535496,-0.06503824,-0.02531225,-0.2830881
THOC1_S(560),0.1007085,0.08379207,0.1602748,0.08379207,0.1198209,0.1476974,-0.01305762,0.08643074,-0.3438973
THOC2_S(319),-0.04349719,,,-0.04018533,,,0.1243282,,
THOP1_S(16),0.07560106,0.000865329,0.1638852,-0.2121163,0.1286893,-0.2208159,-0.1605402,0.04233787,-0.3942212
THRAP3_S(207),,0.1284253,-0.006883664,,0.1329059,-0.01142799,,0.09839743,-0.03232966
THRAP3_S(211),,0.2310637,,,0.576377,,,0.09855197,
THRAP3_S(232),,0.02190613,0.2746493,,0.08814155,0.1615652,,-0.03843611,0.1488691
THRAP3_S(237),-0.1194477,-0.2675658,,0.1606621,-0.09844375,,0.3097583,-0.0220482,
THRAP3_S(243),0.0415233,-0.10854950000000001,-0.03234444,0.06626152,-0.04770864,0.04753833,-0.0770715,-0.01912961,0.05088473
THRAP3_S(248),0.6669649999999999,-0.07856363,-0.24095685,-0.027774885,-0.2144746,-0.03098494,-0.6836793,-0.1680001,0.1613065
THRAP3_S(253),1.57947,-0.07856363,-0.3899426,-0.07304415,-0.2144746,-0.0920941,-1.607001,-0.1680001,0.1806571
THRAP3_S(315),-0.2652232,-0.07195193,-0.04517838,-0.08124738,-0.07555045,0.1090262,0.03167748,-0.1206175,0.04656085
THRAP3_S(320),-0.31087739999999997,0.1268407,-0.099887375,-0.12916479,-0.01807427,0.031886305000000004,0.038699995,-0.1297446,0.01418105
THRAP3_S(377),0.09585687,-0.3812539,-0.2917863,-0.07527682,-0.6118215,-0.4811627,0.123931,-0.1240634,0.0416635
THRAP3_S(379),-0.05086107,0.2121336,0.2261386,0.1234014,0.09922788,0.1576905,0.1518587,-0.09234279,0.08909126
THRAP3_S(444),0.9847716,,,-1.264582,,,-2.24366,,
THRAP3_S(575),-0.4569991,-0.2406396,-0.3025642,-0.22945,-0.06686551,-0.2527931,0.1060803,0.1724736,0.0766959
THRAP3_S(622),,0.07258602,0.1604039,,-0.117396,-0.5427524,,-0.1410403,-0.6097946
THRAP3_S(624),,-0.08162906,-0.06954274,,0.03322923,0.09017591,,0.1044337,0.09004036
THRAP3_S(682),0.06901471,0.1172961,-0.02620508,0.1929516,0.09125975,0.1090262,0.07038926,-0.04292445,0.09031146
THRAP3_S(698),-0.1905526,-0.08985064,-0.1339387,-0.1467708,-0.1465952,-0.03615599,-0.01950668,-0.07778992,0.0439044
THRAP3_S(928),-0.04657564,-0.11185414,-0.07538379,-0.08177610499999999,-0.051140149999999995,-0.14347231,-0.09017249,0.007674225,-0.049649160000000005
THRAP3_S(939),-0.03437817,-0.13146031,-0.06936175,-0.122282005,-0.085296565,-0.13966433,-0.09276246999999999,0.072082855,-0.11685337500000001
THRAP3_T(487),-0.247868,-0.3061094,-0.04894941,-0.0661706,-0.116473,0.02275842,0.2360947,0.06199276,0.1407786
THRAP3_T(874),0.1834547,0.1878943,0.112233,0.3668118,0.2757223,0.1401242,0.1139672,0.1063271,0.1755566
THRAP3_T(941),-0.4680123,,0.05141816999999999,-0.5089371,,-0.19554745,-0.2270165,,-0.25912069
TICAM1_S(212),-0.1201218,,1.000072,-0.0120971,,1.07087,0.1133004,,0.173895
TLN1_S(2162),-0.06408771,0.1129003,0.1649149,0.1228714,-0.07254346,-0.0987218,0.2402533,-0.1286893,-0.3400937
TLNRD1_S(15),,,-1.329377,,,-1.10324,,,0.2525368
TLNRD1_S(3),-0.02863116,0.1851053,0.01378388,0.01578305,0.03646811,-0.08077431,0.1264442,-0.1611782,-0.000274166
TM7SF3_T(566),0.05797008,0.05533457,0.3465315,-0.01091912,0.08256635,0.3483458,-0.0946029,0.06405757,0.2241638
TMED8_S(21),0.09504669,0.08052122,0.1589833,0.07382025,0.1031283,0.09639683,0.03181863,0.1568362,0.08936255
TMED8_S(39),0.02290045,-0.03664429,0.1277653,-0.6105433,0.1226065,0.01306909,-0.1763159,0.1652726,-0.0565512
TMEM115_S(320),-2.512761,-2.345418,-2.296191,-2.468411,-2.379845,-2.114035,0.2865263,-0.007626139,0.2000021
TMEM115_T(329),-0.09776429,0.038998,-0.02532389,0.1294808,0.01349801,0.002306507,-0.0232991,-0.0754641,0.08406419
TMEM131_S(1322),-0.4387569,,,-0.4031602,,,0.08474465,,
TMEM131_S(1375),0.03280615,-0.1646094,0.02644594,-0.1919857,0.09207205,0.03167748,-0.2227507,0.288276,-0.0411351
TMEM131_S(1871),-0.14725,-0.107881,-0.4803776,-0.1476016,-0.2296192,-0.3225413,-0.1399668,-0.154324,0.1382902
TMEM131_T(1490),0.2288495,0.5234616,1.230203,0.319618,0.6133431,1.357946,0.05325044,0.1551644,0.02275842
TMEM160_S(48),-0.03107609,-0.04210028,-0.06441956,-0.1417325,-0.0752616,-0.06706197,0.03139513,-0.122474,0.02105333
TMEM163_S(55),,-2.078686,-1.724278,,-1.873344,-2.108861,,-0.132511,-0.3542614
TMEM163_S(57),-0.08488452,1.327802,0.7052259,-0.7233962,0.6294733,-0.8860595,-0.6439238,-0.6614759,-1.632629
TMEM179B_S(205),-0.1592669,0.4310345,-0.2240477,0.2547149,0.08161233,0.06170706,0.3201958,-0.3937456,0.2440345
TMEM179B_S(206),-0.421071,-0.1110405,-0.2942079,0.05644473,-0.8761219,0.3564819,0.4929299,-0.8034751,0.4119685
TMEM184C_S(344),-0.179531,-0.2292639,-0.2223804,-0.1645125,-0.3359359,-0.0490091,0.04586229,-0.2471984,0.2258919
TMEM47_S(6),,0.1178281,0.3842709,,1.266697,0.05838585,,1.121989,-0.3028489
TMEM51_S(182),0.1024567,0.3394795,0.4491124,0.2579761,0.5698799,0.7444195,0.1306673,0.2935888,0.2609891
